region,city_tier,preferred_channel,loyalty_tier,income_band,customer_segment_seed,is_marketing_opt_in,total_orders,total_net_revenue,avg_order_value,total_discount_amount,avg_basket_size,tenure_days,revenue_per_order,online_order_share,store_order_share,total_units,avg_item_discount_pct,avg_item_margin,total_returns,total_refund_amount,avg_days_to_return,return_rate_per_unit,total_sessions,avg_session_minutes,avg_pages_viewed,sessions_add_to_cart,sessions_with_purchase,campaigns_targeted,campaigns_treatment,campaigns_converted_30d,campaign_revenue_30d,customer_value_band,spend_rank_in_region,actual_churn,score_churn_proba,rank
South,Tier_2,online,,upper_mid,one_time,True,1.0,408.25,408.25,114.43,3.0,480,408.25,1.0,0.0,3.0,0.2075,57.01,0.0,,,0.0,3.0,43.333333333333336,5.333333333333333,2.0,1.0,,,,,low_value,6866,0,0.7539475090514809,392
Central,Tier_3,store,,mid,seasonal,True,1.0,69.47,69.47,16.42,1.0,254,69.47,0.0,1.0,1.0,0.1912,24.14,0.0,,,0.0,5.0,25.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,low_value,8564,0,0.7538490101059948,393
North,Tier_2,store,,upper_mid,one_time,True,1.0,110.13,110.13,24.8,2.0,159,110.13,0.0,1.0,2.0,0.19405,17.31,0.0,,,0.0,3.0,15.333333333333334,4.333333333333333,2.0,0.0,1.0,0.0,0.0,0.0,low_value,7849,1,0.7538280449457655,394
Central,Tier_2,online,,upper_mid,at_risk,True,3.0,153.0,51.0,40.39,1.6666666666666667,908,51.0,1.0,0.0,5.0,0.18912,8.72,2.0,75.51,25.5,0.4,6.0,82.66666666666667,6.666666666666667,5.0,3.0,4.0,4.0,0.0,0.0,low_value,8027,1,0.753391096706722,395
West,Tier_1,store,,mid,at_risk,True,2.0,254.64,127.32,72.66,2.5,670,127.32,1.0,0.0,8.0,0.21376,16.444,0.0,,,0.0,9.0,37.11111111111112,3.7777777777777777,1.0,1.0,2.0,2.0,0.0,0.0,low_value,6576,1,0.7533375993338108,396
North,Tier_1,store,bronze,mid,at_risk,False,2.0,176.79000000000002,88.39500000000001,68.05,1.5,920,88.39500000000001,0.5,0.5,6.0,0.2529333333333333,11.49,0.0,,,0.0,7.0,42.142857142857146,5.857142857142857,2.0,1.0,,,,,low_value,7459,1,0.7527011940606283,397
East,Tier_1,online,,low,new,True,1.0,46.46,46.46,6.15,1.0,325,46.46,1.0,0.0,1.0,0.1169,18.78,0.0,,,0.0,2.0,85.0,3.5,1.0,1.0,,,,,low_value,9446,1,0.7525676351378219,398
Central,Tier_3,online,,mid,one_time,False,2.0,195.66000000000005,97.83,74.81,1.5,409,97.83,1.0,0.0,3.0,0.2716,22.223333333333333,0.0,,,0.0,5.0,87.4,4.4,3.0,2.0,2.0,2.0,0.0,0.0,low_value,7761,1,0.7525159978487029,399
North,Tier_2,store,,mid,at_risk,True,2.0,163.91,81.955,40.73,2.0,373,81.955,0.5,0.5,6.0,0.195475,9.5425,1.0,40.42,37.0,0.1666666666666666,5.0,50.8,4.6,2.0,1.0,,,,,low_value,7525,1,0.7513609896423179,400
North,Tier_1,store,,mid,at_risk,False,3.0,189.41,63.13666666666666,53.85,1.3333333333333333,516,63.13666666666666,0.3333333333333333,0.6666666666666666,4.0,0.219725,19.3275,1.0,42.23,38.0,0.25,4.0,38.75,3.75,1.0,1.0,2.0,2.0,0.0,0.0,low_value,7384,1,0.7513097706299117,401
East,Tier_3,online,silver,mid,at_risk,True,2.0,135.33,67.665,41.82,1.5,872,67.665,1.0,0.0,3.0,0.2372999999999999,10.19,0.0,,,0.0,10.0,35.1,4.4,4.0,2.0,1.0,1.0,1.0,49.32,low_value,8884,1,0.7512204378570567,402
South,Tier_1,store,bronze,upper_mid,seasonal,True,1.0,169.01,169.01,43.95,5.0,393,169.01,0.0,1.0,5.0,0.20486,8.238,0.0,,,0.0,4.0,35.25,4.0,1.0,0.0,1.0,0.0,1.0,62.07,low_value,8179,1,0.7509249713721146,403
South,Tier_2,online,,upper_mid,seasonal,True,1.0,52.16,52.16,18.57,1.0,545,52.16,1.0,0.0,1.0,0.2626,8.22,1.0,50.74,27.0,1.0,3.0,72.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,low_value,8896,1,0.7503171776815593,404
Central,Tier_3,store,,mid,at_risk,False,1.0,20.37,20.37,8.24,1.0,302,20.37,1.0,0.0,1.0,0.288,4.35,0.0,,,0.0,4.0,65.0,4.0,1.0,1.0,,,,,low_value,8864,0,0.749478886255621,405
East,Tier_2,online,,mid,at_risk,False,2.0,61.94,30.97,22.95,1.5,894,30.97,1.0,0.0,6.0,0.2401333333333333,3.2000000000000006,0.0,,,0.0,5.0,51.6,5.2,1.0,1.0,2.0,2.0,0.0,0.0,low_value,9355,1,0.7493124322959581,406
Central,Tier_1,store,,mid,at_risk,False,2.0,79.85,39.925,25.92,1.5,720,39.925,0.5,0.5,3.0,0.2417,4.226666666666667,1.0,19.77,40.0,0.3333333333333333,6.0,48.5,5.333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,low_value,8499,1,0.7491259879100227,407
South,Tier_1,online,gold,mid,at_risk,True,3.0,232.04,77.34666666666668,76.09,1.3333333333333333,760,77.34666666666668,0.6666666666666666,0.3333333333333333,4.0,0.2628,22.39,0.0,,,0.0,3.0,117.0,5.333333333333333,2.0,2.0,2.0,2.0,0.0,0.0,low_value,7828,0,0.7482690190401081,408
North,Tier_3,store,bronze,mid,at_risk,False,2.0,208.1,104.05,46.34,1.5,283,104.05,0.5,0.5,3.0,0.178,18.08333333333333,1.0,91.11,22.0,0.3333333333333333,4.0,30.5,6.75,1.0,1.0,,,,,low_value,7281,0,0.7481746376192063,409
North,Tier_3,online,bronze,low,at_risk,True,3.0,286.86,95.62,70.49,1.0,537,95.62,1.0,0.0,3.0,0.1887666666666666,30.93,0.0,,,0.0,6.0,27.166666666666668,2.833333333333333,1.0,1.0,2.0,2.0,0.0,0.0,low_value,6853,1,0.7481641082145352,410
South,Tier_1,online,,mid,at_risk,False,2.0,325.44,162.72,99.08,3.0,403,162.72,0.5,0.5,6.0,0.2389,16.55,1.0,23.46,4.0,0.1666666666666666,4.0,53.5,5.0,2.0,1.0,1.0,1.0,0.0,0.0,low_value,7285,0,0.7476880214715064,411
Central,Tier_2,store,,upper_mid,seasonal,True,3.0,318.75,106.25,99.59,3.333333333333333,947,106.25,0.0,1.0,10.0,0.22519,9.493999999999998,1.0,26.16,20.0,0.1,2.0,32.5,4.5,1.0,0.0,4.0,3.0,0.0,0.0,low_value,7061,1,0.7476340305239719,412
South,Tier_3,online,,mid,at_risk,True,1.0,23.4,23.4,12.99,1.0,246,23.4,1.0,0.0,1.0,0.357,3.06,0.0,,,0.0,2.0,34.5,7.0,2.0,1.0,1.0,0.0,0.0,0.0,low_value,9089,1,0.747595892315001,413
West,Tier_1,store,,mid,at_risk,False,3.0,402.7000000000001,134.23333333333335,104.39,1.6666666666666667,928,134.23333333333335,0.6666666666666666,0.3333333333333333,5.0,0.20898,36.67,2.0,213.93,19.0,0.4,5.0,65.4,5.4,1.0,1.0,1.0,1.0,0.0,0.0,low_value,5919,1,0.7475763751423367,414
Central,Tier_1,store,,low,at_risk,True,3.0,262.4,87.46666666666665,58.00999999999999,1.6666666666666667,760,87.46666666666665,0.3333333333333333,0.6666666666666666,5.0,0.19146,17.856,1.0,22.68,5.0,0.2,9.0,19.666666666666668,3.888888888888889,2.0,1.0,2.0,2.0,0.0,0.0,low_value,7379,1,0.7468362912436409,415
East,Tier_1,online,platinum,mid,at_risk,True,1.0,41.06,41.06,7.84,2.0,237,41.06,1.0,0.0,2.0,0.15705,5.609999999999999,2.0,37.55,29.5,1.0,6.0,49.333333333333336,4.833333333333333,2.0,1.0,1.0,0.0,1.0,44.58,low_value,9484,1,0.7467416226003083,416
East,Tier_1,store,,high,at_risk,False,3.0,122.43,40.81,34.629999999999995,1.3333333333333333,1075,40.81,1.0,0.0,4.0,0.2366,9.915,1.0,24.57,20.0,0.25,8.0,54.25,4.875,3.0,3.0,2.0,1.0,0.0,0.0,low_value,8969,0,0.7464226966541758,417
North,Tier_1,online,,upper_mid,at_risk,False,3.0,280.58000000000004,93.52666666666669,58.75,2.0,343,93.52666666666669,1.0,0.0,6.0,0.1745666666666666,17.696666666666665,1.0,36.88,27.0,0.1666666666666666,6.0,55.66666666666666,6.166666666666667,2.0,2.0,,,,,low_value,6892,1,0.7458059930041023,418
West,Tier_1,online,,upper_mid,at_risk,False,3.0,175.94,58.64666666666667,39.08,1.3333333333333333,1028,58.64666666666667,1.0,0.0,8.0,0.183975,15.9575,0.0,,,0.0,5.0,81.4,3.4,2.0,2.0,2.0,2.0,1.0,43.67,low_value,6976,0,0.7446390536123022,419
West,Tier_2,online,,mid,at_risk,True,3.0,291.21,97.07,60.330000000000005,1.3333333333333333,1063,97.07,1.0,0.0,4.0,0.1756,30.4575,0.0,,,0.0,7.0,58.142857142857146,5.0,3.0,3.0,1.0,1.0,0.0,0.0,low_value,6399,1,0.7445033605578698,420
East,Tier_1,online,,low,at_risk,True,1.0,38.88,38.88,12.55,2.0,431,38.88,1.0,0.0,2.0,0.2471499999999999,1.725,0.0,,,0.0,3.0,50.0,7.0,1.0,1.0,,,,,low_value,9502,1,0.7443162902086462,421
Central,Tier_2,online,silver,upper_mid,at_risk,False,3.0,336.04999999999995,112.01666666666664,96.54,1.0,1099,112.01666666666664,0.6666666666666666,0.3333333333333333,3.0,0.2248333333333333,28.043333333333333,0.0,,,0.0,6.0,35.333333333333336,6.166666666666667,2.0,2.0,1.0,1.0,0.0,0.0,low_value,6969,0,0.744136773883612,422
North,Tier_2,online,,mid,new,True,3.0,168.33,56.11000000000001,47.06999999999999,1.3333333333333333,594,56.11000000000001,0.6666666666666666,0.3333333333333333,4.0,0.202625,11.527500000000002,0.0,,,0.0,6.0,22.5,4.5,2.0,2.0,,,,,low_value,7499,1,0.7438695577087708,423
North,Tier_1,online,,mid,at_risk,True,1.0,134.4,134.4,53.46,2.0,233,134.4,1.0,0.0,2.0,0.2704,23.86,2.0,123.64,27.5,1.0,4.0,60.25,5.0,1.0,1.0,,,,,low_value,7707,1,0.7437966302213701,424
South,Tier_1,store,silver,upper_mid,seasonal,False,3.0,320.98,106.99333333333334,59.59,1.6666666666666667,1115,106.99333333333334,0.3333333333333333,0.6666666666666666,7.0,0.16946,22.378000000000004,0.0,,,0.0,1.0,30.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,low_value,7307,1,0.7432609884480185,425
South,Tier_3,online,bronze,upper_mid,at_risk,True,2.0,66.71,33.355,15.32,1.5,1165,33.355,0.5,0.5,3.0,0.1968,7.936666666666667,2.0,51.97,31.5,0.6666666666666666,7.0,55.85714285714285,5.571428571428571,3.0,1.0,3.0,3.0,0.0,0.0,low_value,8808,0,0.7430779247448923,426
South,Tier_2,online,gold,mid,at_risk,True,1.0,132.25,132.25,53.62,3.0,237,132.25,1.0,0.0,3.0,0.2840666666666667,7.93,0.0,,,0.0,4.0,64.75,4.75,1.0,1.0,,,,,low_value,8404,1,0.7428848448350875,427
South,Tier_3,online,,upper_mid,at_risk,True,4.0,445.64,111.41,115.27,2.75,910,111.41,1.0,0.0,13.0,0.2143090909090909,13.129999999999995,0.0,,,0.0,5.0,92.6,6.8,4.0,4.0,4.0,4.0,0.0,0.0,low_value,6686,0,0.7428620500334361,428
East,Tier_1,online,,upper_mid,at_risk,False,2.0,274.74,137.37,54.5,2.5,1255,137.37,1.0,0.0,5.0,0.16588,15.428,1.0,49.49,5.0,0.2,7.0,31.142857142857142,6.0,5.0,2.0,1.0,1.0,0.0,0.0,low_value,8030,1,0.7424838155851704,429
North,Tier_1,online,,mid,at_risk,False,1.0,84.81,84.81,29.52,2.0,374,84.81,1.0,0.0,2.0,0.24795,11.395,2.0,76.35,22.5,1.0,11.0,39.54545454545455,4.545454545454546,2.0,1.0,,,,,low_value,7988,0,0.7421877464023545,430
Central,Tier_3,store,,mid,at_risk,False,1.0,15.45,15.45,3.87,1.0,331,15.45,0.0,1.0,1.0,0.2003,1.75,0.0,,,0.0,6.0,19.0,3.6666666666666665,1.0,0.0,,,,,low_value,8883,1,0.7418944877356851,431
North,Tier_1,online,silver,upper_mid,new,False,1.0,81.53,81.53,26.56,2.0,337,81.53,1.0,0.0,2.0,0.2494,12.7,0.0,,,0.0,5.0,25.8,6.4,2.0,1.0,,,,,low_value,8007,0,0.7414432929528807,432
East,Tier_1,online,,mid,at_risk,True,2.0,115.54,57.77,39.24,1.0,747,57.77,1.0,0.0,2.0,0.2638,13.125,1.0,68.45,6.0,0.5,8.0,37.625,5.375,1.0,1.0,1.0,1.0,0.0,0.0,low_value,9021,1,0.7414350087450127,433
Central,Tier_1,online,,mid,new,True,3.0,198.58,66.19333333333334,54.71,1.6666666666666667,1190,66.19333333333334,1.0,0.0,8.0,0.20326,14.294,0.0,,,0.0,6.0,69.0,4.666666666666667,3.0,3.0,2.0,1.0,0.0,0.0,low_value,7749,1,0.7403491574192693,434
South,Tier_2,online,,upper_mid,at_risk,False,4.0,266.24,66.56,71.94,1.75,1064,66.56,0.75,0.25,7.0,0.2087714285714285,10.252857142857144,0.0,,,0.0,6.0,56.5,5.5,3.0,2.0,2.0,2.0,0.0,0.0,low_value,7616,1,0.7394237170592048,435
North,Tier_1,store,,upper_mid,at_risk,True,3.0,352.67,117.55666666666669,88.42,1.6666666666666667,546,117.55666666666669,0.6666666666666666,0.3333333333333333,6.0,0.20882,21.968,0.0,,,0.0,7.0,43.142857142857146,4.857142857142857,2.0,2.0,1.0,1.0,1.0,50.43,low_value,6536,1,0.738920371477612,436
East,Tier_2,online,bronze,high,at_risk,True,2.0,147.81,73.905,41.86,2.0,436,73.905,0.0,1.0,6.0,0.228175,10.995,1.0,27.73,15.0,0.1666666666666666,4.0,32.25,4.25,1.0,0.0,2.0,1.0,0.0,0.0,low_value,8805,1,0.7386229107621222,437
South,Tier_2,online,bronze,mid,at_risk,True,3.0,170.14999999999998,56.71666666666666,53.88,1.6666666666666667,964,56.71666666666666,1.0,0.0,7.0,0.2517399999999999,10.416,1.0,35.65,14.0,0.1428571428571428,8.0,35.875,5.375,4.0,3.0,2.0,2.0,2.0,98.14,low_value,8172,1,0.7384958049798116,438
North,Tier_3,store,bronze,upper_mid,at_risk,False,1.0,286.05,286.05,85.36,5.0,887,286.05,1.0,0.0,5.0,0.2340199999999999,15.246,1.0,48.44,7.0,0.2,3.0,72.33333333333333,6.666666666666667,2.0,1.0,,,,,low_value,6859,1,0.738209476750893,439
West,Tier_2,store,,mid,at_risk,False,1.0,75.3,75.3,11.4,1.0,155,75.3,1.0,0.0,1.0,0.1315,14.35,1.0,74.74,16.0,1.0,6.0,49.833333333333336,4.666666666666667,1.0,1.0,,,,,low_value,7518,1,0.7376729150252572,440
East,Tier_3,online,,upper_mid,at_risk,False,2.0,91.77,45.885,26.64,1.5,1257,45.885,1.0,0.0,3.0,0.2339666666666666,6.216666666666666,1.0,19.69,11.0,0.3333333333333333,9.0,36.333333333333336,5.888888888888889,5.0,2.0,1.0,1.0,0.0,0.0,low_value,9174,1,0.7376636111306838,441
West,Tier_2,store,silver,high,seasonal,True,2.0,244.81,122.405,54.61,2.0,1125,122.405,0.0,1.0,4.0,0.1861249999999999,20.535,0.0,,,0.0,4.0,30.0,3.75,0.0,0.0,3.0,3.0,0.0,0.0,low_value,6620,1,0.7375711294086293,442
North,Tier_2,online,gold,mid,at_risk,True,3.0,210.42,70.14,67.91,2.0,661,70.14,1.0,0.0,6.0,0.2407833333333333,8.133333333333333,0.0,,,0.0,4.0,67.25,7.75,4.0,3.0,1.0,1.0,0.0,0.0,low_value,7271,0,0.7374414850894974,443
North,Tier_3,store,,mid,at_risk,False,1.0,54.24,54.24,18.69,2.0,518,54.24,1.0,0.0,4.0,0.25495,8.18,1.0,8.31,25.0,0.25,6.0,60.66666666666666,4.666666666666667,3.0,1.0,,,,,low_value,8162,1,0.7374268369080909,444
North,Tier_1,store,,high,one_time,True,1.0,77.73,77.73,33.73,3.0,843,77.73,1.0,0.0,3.0,0.3036333333333333,2.2333333333333334,0.0,,,0.0,6.0,25.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,low_value,8028,1,0.7368890117146671,445
East,Tier_3,online,,low,at_risk,True,2.0,152.97,76.485,48.43,1.0,336,76.485,0.0,1.0,2.0,0.24095,25.885,0.0,,,0.0,1.0,20.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,low_value,8780,0,0.7364079854879992,446
West,Tier_1,online,,upper_mid,new,False,1.0,20.97,20.97,5.84,1.0,473,20.97,1.0,0.0,1.0,0.218,4.8,0.0,,,0.0,6.0,17.833333333333332,5.0,3.0,1.0,,,,,low_value,7815,1,0.735386554627118,447
North,Tier_2,online,silver,mid,at_risk,True,3.0,218.6,72.86666666666667,61.36,2.0,1055,72.86666666666667,0.6666666666666666,0.3333333333333333,9.0,0.2181833333333333,5.953333333333333,1.0,76.5,27.0,0.1111111111111111,7.0,48.57142857142857,5.285714285714286,3.0,2.0,3.0,3.0,0.0,0.0,low_value,7238,1,0.7351349486923722,448
South,Tier_1,store,,upper_mid,at_risk,True,3.0,259.35,86.45,74.03,1.3333333333333333,737,86.45,0.6666666666666666,0.3333333333333333,4.0,0.222225,13.3325,2.0,118.55,24.0,0.5,5.0,62.6,4.2,2.0,2.0,,,,,low_value,7650,1,0.7349545524288006,449
East,Tier_1,online,silver,mid,at_risk,False,2.0,118.0,59.0,48.31,1.5,1056,59.0,0.5,0.5,3.0,0.2869,7.473333333333334,0.0,,,0.0,4.0,63.0,4.0,2.0,1.0,,,,,low_value,8999,0,0.7348198268732604,450
North,Tier_1,store,,low,at_risk,True,4.0,353.96,88.49,56.790000000000006,1.5,1026,88.49,0.5,0.5,8.0,0.1509333333333333,16.223333333333333,2.0,92.87,28.5,0.25,5.0,46.8,5.0,3.0,2.0,1.0,1.0,0.0,0.0,low_value,6530,1,0.7345883544629632,451
Central,Tier_1,store,,upper_mid,at_risk,False,3.0,75.99,25.33,19.18,1.3333333333333333,1017,25.33,0.3333333333333333,0.6666666666666666,5.0,0.2128,6.3575,1.0,25.8,22.0,0.2,4.0,64.75,4.75,2.0,1.0,1.0,0.0,0.0,0.0,low_value,8528,1,0.7344334314650095,452
North,Tier_2,store,,high,at_risk,True,2.0,194.3,97.15,60.65,3.0,654,97.15,1.0,0.0,6.0,0.2385666666666666,11.318333333333335,0.0,,,0.0,4.0,99.5,6.5,2.0,2.0,2.0,1.0,1.0,64.49,low_value,7350,0,0.7341960439328552,453
North,Tier_2,store,,low,new,True,2.0,301.66,150.83,69.24,2.0,1090,150.83,0.5,0.5,6.0,0.192325,30.7125,0.0,,,0.0,5.0,40.2,5.2,1.0,1.0,1.0,1.0,0.0,0.0,low_value,6779,1,0.734025841173969,454
South,Tier_1,online,,mid,at_risk,True,2.0,55.59,27.795,16.27,1.0,1263,27.795,0.0,1.0,2.0,0.2252,4.72,1.0,27.36,3.0,0.5,4.0,23.0,3.5,2.0,0.0,1.0,0.0,0.0,0.0,low_value,8879,0,0.7340202627029753,455
East,Tier_2,online,silver,low,at_risk,False,2.0,61.99,30.995,25.94,1.0,914,30.995,1.0,0.0,2.0,0.29535,1.425,0.0,,,0.0,5.0,51.0,4.4,4.0,1.0,,,,,low_value,9354,1,0.7334411008866963,456
East,Tier_2,store,,low,at_risk,True,2.0,186.23,93.115,89.57,1.0,708,93.115,1.0,0.0,6.0,0.29235,22.245,0.0,,,0.0,6.0,47.0,4.666666666666667,4.0,2.0,3.0,2.0,0.0,0.0,low_value,8559,1,0.7325483671583046,457
Central,Tier_3,online,,mid,at_risk,True,2.0,247.65,123.825,81.21000000000001,2.5,1115,123.825,1.0,0.0,10.0,0.2365999999999999,14.114,0.0,,,0.0,6.0,79.66666666666667,5.333333333333333,5.0,2.0,3.0,2.0,0.0,0.0,low_value,7459,1,0.7325261503329918,458
East,Tier_3,online,silver,mid,at_risk,False,2.0,153.05,76.525,72.11,1.0,420,76.525,0.5,0.5,2.0,0.3178999999999999,14.005,0.0,,,0.0,8.0,30.125,5.125,2.0,1.0,1.0,1.0,1.0,53.78,low_value,8778,0,0.732485027902997,459
Central,Tier_2,store,,mid,at_risk,False,3.0,306.48,102.16,93.11,1.0,1037,102.16,0.3333333333333333,0.6666666666666666,3.0,0.2193666666666666,32.99333333333333,0.0,,,0.0,8.0,43.25,3.25,4.0,1.0,2.0,2.0,0.0,0.0,low_value,7127,1,0.7318727626979304,460
South,Tier_2,store,,upper_mid,at_risk,True,2.0,104.14,52.07,32.61,3.0,682,52.07,1.0,0.0,6.0,0.2323499999999999,5.005,0.0,,,0.0,5.0,52.6,6.2,3.0,2.0,3.0,3.0,1.0,64.58,low_value,8583,1,0.7305602351835452,461
West,Tier_3,online,,mid,at_risk,True,2.0,55.84,27.92,8.09,1.0,321,27.92,1.0,0.0,2.0,0.1286,10.675,0.0,,,0.0,6.0,48.66666666666666,7.166666666666667,2.0,2.0,2.0,2.0,0.0,0.0,low_value,7629,1,0.7303105556649042,462
East,Tier_1,store,,mid,seasonal,False,2.0,322.79,161.39499999999998,101.82,2.0,660,161.39499999999998,0.0,1.0,4.0,0.238525,16.78,0.0,,,0.0,5.0,42.0,3.4,2.0,0.0,1.0,1.0,0.0,0.0,low_value,7730,1,0.7302440825313444,463
South,Tier_2,online,,mid,at_risk,False,2.0,239.69,119.845,73.66,1.5,532,119.845,0.5,0.5,5.0,0.2343333333333333,28.75,1.0,65.33,28.0,0.2,7.0,40.42857142857143,5.0,4.0,1.0,,,,,low_value,7768,1,0.7297890022654737,464
North,Tier_1,store,bronze,mid,seasonal,True,1.0,69.82,69.82,21.72,2.0,301,69.82,1.0,0.0,2.0,0.2384,7.91,0.0,,,0.0,2.0,113.5,6.0,1.0,1.0,,,,,low_value,8077,0,0.7297328967206593,465
East,Tier_1,online,,upper_mid,at_risk,False,4.0,768.8199999999999,192.205,224.05,2.25,1214,192.205,1.0,0.0,12.0,0.2072111111111111,24.24888888888889,1.0,55.13,30.0,0.0833333333333333,9.0,56.77777777777778,5.333333333333333,4.0,4.0,1.0,1.0,0.0,0.0,mid_value,5693,0,0.7295932252449293,466
North,Tier_1,online,,upper_mid,at_risk,True,3.0,220.22000000000003,73.40666666666668,57.940000000000005,2.333333333333333,1229,73.40666666666668,0.6666666666666666,0.3333333333333333,7.0,0.2100142857142857,7.165714285714286,2.0,107.74,11.5,0.2857142857142857,5.0,46.2,5.2,2.0,1.0,2.0,1.0,0.0,0.0,low_value,7224,1,0.7290985556064155,467
Central,Tier_2,online,,upper_mid,at_risk,True,3.0,225.82,75.27333333333334,79.75999999999999,1.6666666666666667,744,75.27333333333334,0.6666666666666666,0.3333333333333333,5.0,0.2554599999999999,12.776,0.0,,,0.0,6.0,38.833333333333336,5.333333333333333,3.0,2.0,3.0,3.0,2.0,87.8,low_value,7601,1,0.7287225592168701,468
East,Tier_3,online,,mid,new,True,2.0,314.49,157.245,67.23,2.5,383,157.245,0.5,0.5,9.0,0.16236,25.28,0.0,,,0.0,4.0,26.5,6.0,1.0,1.0,,,,,low_value,7788,1,0.7285371315633816,469
South,Tier_3,online,,low,at_risk,False,2.0,81.86,40.93,43.4,2.0,632,40.93,1.0,0.0,4.0,0.33565,2.7025,0.0,,,0.0,7.0,55.0,5.285714285714286,4.0,2.0,1.0,1.0,0.0,0.0,low_value,8711,0,0.7280650445548289,470
West,Tier_2,online,silver,upper_mid,at_risk,False,2.0,66.96000000000001,33.480000000000004,25.49,2.0,1110,33.480000000000004,1.0,0.0,4.0,0.29005,3.04,0.0,,,0.0,5.0,81.2,5.6,2.0,2.0,,,,,low_value,7560,0,0.7268846006154754,471
South,Tier_2,online,silver,high,at_risk,True,2.0,119.21,59.605,23.22,1.0,268,59.605,1.0,0.0,2.0,0.16185,26.995,2.0,110.46,8.5,1.0,5.0,28.2,6.0,1.0,1.0,2.0,1.0,0.0,0.0,low_value,8491,1,0.7268533644082967,472
South,Tier_1,online,,mid,one_time,True,2.0,161.93,80.965,66.9,1.0,368,80.965,1.0,0.0,2.0,0.2957499999999999,19.22,1.0,80.21,10.0,0.5,4.0,72.75,5.0,2.0,1.0,1.0,1.0,1.0,41.14,low_value,8219,1,0.7262568124799351,473
South,Tier_3,online,,mid,at_risk,True,3.0,228.65,76.21666666666667,67.28,2.0,1178,76.21666666666667,0.6666666666666666,0.3333333333333333,6.0,0.2314166666666666,11.449999999999998,0.0,,,0.0,2.0,16.0,3.5,1.0,1.0,2.0,2.0,1.0,66.74,low_value,7854,1,0.7260387726211702,474
East,Tier_3,online,bronze,low,at_risk,True,3.0,367.12,122.37333333333332,96.25,3.0,1148,122.37333333333332,1.0,0.0,9.0,0.2168111111111111,10.32,2.0,76.47999999999999,26.0,0.2222222222222222,6.0,91.5,7.666666666666667,3.0,3.0,2.0,2.0,0.0,0.0,low_value,7439,0,0.7259387950852622,475
Central,Tier_2,online,silver,mid,at_risk,True,2.0,132.45,66.225,39.84,1.5,342,66.225,1.0,0.0,3.0,0.2211666666666666,13.89,0.0,,,0.0,4.0,86.25,4.0,2.0,2.0,1.0,1.0,0.0,0.0,low_value,8161,0,0.7256530058006406,476
East,Tier_2,store,,mid,at_risk,False,3.0,105.96,35.32,28.3,1.3333333333333333,1166,35.32,0.3333333333333333,0.6666666666666666,4.0,0.22315,7.937500000000001,1.0,14.81,8.0,0.25,3.0,78.0,6.333333333333333,1.0,1.0,,,,,low_value,9082,1,0.7248330424226246,477
Central,Tier_1,store,,mid,at_risk,True,3.0,400.99,133.66333333333333,112.05,2.0,571,133.66333333333333,0.3333333333333333,0.6666666666666666,6.0,0.2022,20.03,1.0,40.67,31.0,0.1666666666666666,6.0,34.666666666666664,5.5,2.0,1.0,3.0,3.0,0.0,0.0,low_value,6630,0,0.7245008824957379,478
South,Tier_1,online,,mid,at_risk,True,1.0,32.21,32.21,9.49,1.0,205,32.21,1.0,0.0,1.0,0.2276,7.88,1.0,27.79,30.0,1.0,7.0,29.142857142857142,4.0,3.0,0.0,,,,,low_value,9026,1,0.7242381550621865,479
East,Tier_2,online,bronze,mid,at_risk,False,3.0,244.44,81.48,73.2,2.0,530,81.48,1.0,0.0,6.0,0.2090999999999999,9.893333333333333,1.0,21.4,32.0,0.1666666666666666,7.0,53.142857142857146,4.571428571428571,3.0,2.0,1.0,1.0,0.0,0.0,low_value,8207,1,0.7236952795743562,480
East,Tier_2,online,bronze,upper_mid,seasonal,True,1.0,156.58,156.58,38.98,4.0,694,156.58,0.0,1.0,4.0,0.201875,8.4775,1.0,9.77,12.0,0.25,2.0,43.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,low_value,8756,1,0.7234631094260195,481
South,Tier_3,store,,mid,seasonal,False,1.0,149.58,149.58,60.99,3.0,982,149.58,0.0,1.0,5.0,0.2770333333333333,17.353333333333335,0.0,,,0.0,3.0,7.666666666666667,4.0,0.0,0.0,,,,,low_value,8289,1,0.7222882625044202,482
North,Tier_2,store,,mid,at_risk,False,2.0,168.82999999999998,84.41499999999999,79.29,1.5,850,84.41499999999999,0.5,0.5,3.0,0.3029,15.633333333333336,1.0,23.18,21.0,0.3333333333333333,7.0,47.57142857142857,5.285714285714286,3.0,1.0,,,,,low_value,7497,0,0.7217079226148472,483
Central,Tier_2,store,,low,at_risk,False,3.0,182.75,60.91666666666666,53.33,2.0,638,60.91666666666666,0.6666666666666666,0.3333333333333333,6.0,0.2014166666666666,11.686666666666666,1.0,10.49,11.0,0.1666666666666666,7.0,67.57142857142857,5.714285714285714,4.0,2.0,1.0,1.0,0.0,0.0,low_value,7847,1,0.7212808371913393,484
