customer_id,rank,product_id,method
C000490,5,P04198,hybrid_svd
C000490,6,P00347,hybrid_svd
C000490,7,P03276,hybrid_svd
C000490,8,P00406,hybrid_svd
C000490,9,P00444,hybrid_svd
C000490,10,P01373,hybrid_svd
C000494,1,P02972,hybrid_svd
C000494,2,P02033,hybrid_svd
C000494,3,P04161,hybrid_svd
C000494,4,P02309,hybrid_svd
C000494,5,P02395,hybrid_svd
C000494,6,P04248,hybrid_svd
C000494,7,P02813,hybrid_svd
C000494,8,P02447,hybrid_svd
C000494,9,P02899,hybrid_svd
C000494,10,P00580,hybrid_svd
C000495,1,P02899,hybrid_svd
C000495,2,P02861,hybrid_svd
C000495,3,P04027,hybrid_svd
C000495,4,P01434,hybrid_svd
C000495,5,P00900,hybrid_svd
C000495,6,P01079,hybrid_svd
C000495,7,P00040,hybrid_svd
C000495,8,P04434,hybrid_svd
C000495,9,P02138,hybrid_svd
C000495,10,P03139,hybrid_svd
C000497,1,P04203,hybrid_svd
C000497,2,P04943,hybrid_svd
C000497,3,P00021,hybrid_svd
C000497,4,P00315,hybrid_svd
C000497,5,P03092,hybrid_svd
C000497,6,P01019,hybrid_svd
C000497,7,P01408,hybrid_svd
C000497,8,P00564,hybrid_svd
C000497,9,P02542,hybrid_svd
C000497,10,P02697,hybrid_svd
C000499,1,P01166,hybrid_svd
C000499,2,P01675,hybrid_svd
C000499,3,P03816,hybrid_svd
C000499,4,P00234,hybrid_svd
C000499,5,P01736,hybrid_svd
C000499,6,P04559,hybrid_svd
C000499,7,P00861,hybrid_svd
C000499,8,P03251,hybrid_svd
C000499,9,P02113,hybrid_svd
C000499,10,P00406,hybrid_svd
C000503,1,P01145,hybrid_svd
C000503,2,P04026,hybrid_svd
C000503,3,P02121,hybrid_svd
C000503,4,P03422,hybrid_svd
C000503,5,P01115,hybrid_svd
C000503,6,P01182,hybrid_svd
C000503,7,P04076,hybrid_svd
C000503,8,P01116,hybrid_svd
C000503,9,P01156,hybrid_svd
C000503,10,P02537,hybrid_svd
C000505,1,P02305,hybrid_svd
C000505,2,P04990,hybrid_svd
C000505,3,P04161,hybrid_svd
C000505,4,P04312,hybrid_svd
C000505,5,P02323,hybrid_svd
C000505,6,P02798,hybrid_svd
C000505,7,P02034,hybrid_svd
C000505,8,P00442,hybrid_svd
C000505,9,P01887,hybrid_svd
C000505,10,P01318,hybrid_svd
C000506,1,P03002,hybrid_svd
C000506,2,P04242,hybrid_svd
C000506,3,P01095,hybrid_svd
C000506,4,P04377,hybrid_svd
C000506,5,P04416,hybrid_svd
C000506,6,P02312,hybrid_svd
C000506,7,P00392,hybrid_svd
C000506,8,P00076,hybrid_svd
C000506,9,P03902,hybrid_svd
C000506,10,P04599,hybrid_svd
C000507,1,P04559,hybrid_svd
C000507,2,P00884,hybrid_svd
C000507,3,P00341,hybrid_svd
C000507,4,P03263,hybrid_svd
C000507,5,P03533,hybrid_svd
C000507,6,P01913,hybrid_svd
C000507,7,P02603,hybrid_svd
C000507,8,P00453,hybrid_svd
C000507,9,P02161,hybrid_svd
C000507,10,P00560,hybrid_svd
C000509,1,P02735,hybrid_svd
C000509,2,P04552,hybrid_svd
C000509,3,P03234,hybrid_svd
C000509,4,P01561,hybrid_svd
C000509,5,P00501,hybrid_svd
C000509,6,P04477,hybrid_svd
C000509,7,P03633,hybrid_svd
C000509,8,P02169,hybrid_svd
C000509,9,P02516,hybrid_svd
C000509,10,P04045,hybrid_svd
C000510,1,P03339,hybrid_svd
C000510,2,P02537,hybrid_svd
C000510,3,P03039,hybrid_svd
C000510,4,P02298,hybrid_svd
C000510,5,P04161,hybrid_svd
C000510,6,P01475,hybrid_svd
C000510,7,P02035,hybrid_svd
C000510,8,P00012,hybrid_svd
C000510,9,P01439,hybrid_svd
C000510,10,P00847,hybrid_svd
C000511,1,P00183,hybrid_svd
C000511,2,P00949,hybrid_svd
C000511,3,P00081,hybrid_svd
C000511,4,P04982,hybrid_svd
C000511,5,P01522,hybrid_svd
C000511,6,P01794,hybrid_svd
C000511,7,P01025,hybrid_svd
C000511,8,P03836,hybrid_svd
C000511,9,P03485,hybrid_svd
C000511,10,P01442,hybrid_svd
C000512,1,P04010,hybrid_svd
C000512,2,P02542,hybrid_svd
C000512,3,P03263,hybrid_svd
C000512,4,P04002,hybrid_svd
C000512,5,P00323,hybrid_svd
C000512,6,P04619,hybrid_svd
C000512,7,P04333,hybrid_svd
C000512,8,P00949,hybrid_svd
C000512,9,P04706,hybrid_svd
C000512,10,P03131,hybrid_svd
C000515,1,P00390,hybrid_svd
C000515,2,P00341,hybrid_svd
C000515,3,P01882,hybrid_svd
C000515,4,P01736,hybrid_svd
C000515,5,P02769,hybrid_svd
C000515,6,P03365,hybrid_svd
C000515,7,P00663,hybrid_svd
C000515,8,P02426,hybrid_svd
C000515,9,P02334,hybrid_svd
C000515,10,P02333,hybrid_svd
C000516,1,P01654,hybrid_svd
C000516,2,P02776,hybrid_svd
C000516,3,P04927,hybrid_svd
C000516,4,P02622,hybrid_svd
C000516,5,P02338,hybrid_svd
C000516,6,P02859,hybrid_svd
C000516,7,P03481,hybrid_svd
C000516,8,P00955,hybrid_svd
C000516,9,P00599,hybrid_svd
C000516,10,P01660,hybrid_svd
C000517,1,P02672,hybrid_svd
C000517,2,P02755,hybrid_svd
C000517,3,P02595,hybrid_svd
C000517,4,P03376,hybrid_svd
C000517,5,P04003,hybrid_svd
C000517,6,P02129,hybrid_svd
C000517,7,P02309,hybrid_svd
C000517,8,P00287,hybrid_svd
C000517,9,P01882,hybrid_svd
C000517,10,P02895,hybrid_svd
C000518,1,P03942,hybrid_svd
C000518,2,P03652,hybrid_svd
C000518,3,P03299,hybrid_svd
C000518,4,P01024,hybrid_svd
C000518,5,P02284,hybrid_svd
C000518,6,P02181,hybrid_svd
C000518,7,P03913,hybrid_svd
C000518,8,P04204,hybrid_svd
C000518,9,P00851,hybrid_svd
C000518,10,P03658,hybrid_svd
C000519,1,P02650,hybrid_svd
C000519,2,P04242,hybrid_svd
C000519,3,P02298,hybrid_svd
C000519,4,P01760,hybrid_svd
C000519,5,P03486,hybrid_svd
C000519,6,P03560,hybrid_svd
C000519,7,P03658,hybrid_svd
C000519,8,P02597,hybrid_svd
C000519,9,P02230,hybrid_svd
C000519,10,P02535,hybrid_svd
C000521,1,P03200,hybrid_svd
C000521,2,P00851,hybrid_svd
C000521,3,P02669,hybrid_svd
C000521,4,P01271,hybrid_svd
C000521,5,P03422,hybrid_svd
C000521,6,P04585,hybrid_svd
C000521,7,P02033,hybrid_svd
C000521,8,P00192,hybrid_svd
C000521,9,P04003,hybrid_svd
C000521,10,P01095,hybrid_svd
C000522,1,P04343,hybrid_svd
C000522,2,P03866,hybrid_svd
C000522,3,P00197,hybrid_svd
C000522,4,P01665,hybrid_svd
C000522,5,P00115,hybrid_svd
C000522,6,P03067,hybrid_svd
C000522,7,P04162,hybrid_svd
C000522,8,P03838,hybrid_svd
C000522,9,P01793,hybrid_svd
C000522,10,P04053,hybrid_svd
C000524,1,P04668,hybrid_svd
C000524,2,P02055,hybrid_svd
C000524,3,P02268,hybrid_svd
C000524,4,P04515,hybrid_svd
C000524,5,P04203,hybrid_svd
C000524,6,P03385,hybrid_svd
C000524,7,P02169,hybrid_svd
C000524,8,P04514,hybrid_svd
C000524,9,P00577,hybrid_svd
C000524,10,P02674,hybrid_svd
C000525,1,P01903,hybrid_svd
C000525,2,P03896,hybrid_svd
C000525,3,P04770,hybrid_svd
C000525,4,P04371,hybrid_svd
C000525,5,P04380,hybrid_svd
C000525,6,P01896,hybrid_svd
C000525,7,P00267,hybrid_svd
C000525,8,P01059,hybrid_svd
C000525,9,P00685,hybrid_svd
C000525,10,P01782,hybrid_svd
C000526,1,P01874,hybrid_svd
C000526,2,P01780,hybrid_svd
C000526,3,P00728,hybrid_svd
C000526,4,P04010,hybrid_svd
C000526,5,P04864,hybrid_svd
C000526,6,P04639,hybrid_svd
C000526,7,P02801,hybrid_svd
C000526,8,P04162,hybrid_svd
C000526,9,P02231,hybrid_svd
C000526,10,P02922,hybrid_svd
C000527,1,P02595,hybrid_svd
C000527,2,P00392,hybrid_svd
C000527,3,P02824,hybrid_svd
C000527,4,P04260,hybrid_svd
C000527,5,P02527,hybrid_svd
C000527,6,P00942,hybrid_svd
C000527,7,P02931,hybrid_svd
C000527,8,P03360,hybrid_svd
C000527,9,P03802,hybrid_svd
C000527,10,P03146,hybrid_svd
C000528,1,P01116,hybrid_svd
C000528,2,P01113,hybrid_svd
C000528,3,P00907,hybrid_svd
C000528,4,P00273,hybrid_svd
C000528,5,P03379,hybrid_svd
C000528,6,P01375,hybrid_svd
C000528,7,P00653,hybrid_svd
C000528,8,P00735,hybrid_svd
C000528,9,P04863,hybrid_svd
C000528,10,P02861,hybrid_svd
C000529,1,P03317,hybrid_svd
C000529,2,P03002,hybrid_svd
C000529,3,P02899,hybrid_svd
C000529,4,P02298,hybrid_svd
C000529,5,P03392,hybrid_svd
C000529,6,P03067,hybrid_svd
C000529,7,P02877,hybrid_svd
C000529,8,P03663,hybrid_svd
C000529,9,P04803,hybrid_svd
C000529,10,P02801,hybrid_svd
C000530,1,P03360,hybrid_svd
C000530,2,P04770,hybrid_svd
C000530,3,P00127,hybrid_svd
C000530,4,P00208,hybrid_svd
C000530,5,P01903,hybrid_svd
C000530,6,P03978,hybrid_svd
C000530,7,P00776,hybrid_svd
C000530,8,P00330,hybrid_svd
C000530,9,P01443,hybrid_svd
C000530,10,P01880,hybrid_svd
C000531,1,P03672,hybrid_svd
C000531,2,P02645,hybrid_svd
C000531,3,P04498,hybrid_svd
C000531,4,P02146,hybrid_svd
C000531,5,P02542,hybrid_svd
C000531,6,P00501,hybrid_svd
C000531,7,P02545,hybrid_svd
C000531,8,P02772,hybrid_svd
C000531,9,P01530,hybrid_svd
C000531,10,P03020,hybrid_svd
C000532,1,P04693,cold_start
C000532,2,P03339,cold_start
C000532,3,P02035,cold_start
C000532,4,P04161,cold_start
C000532,5,P01059,cold_start
C000532,6,P01709,cold_start
C000532,7,P01903,cold_start
C000532,8,P01060,cold_start
C000532,9,P03682,cold_start
C000532,10,P04770,cold_start
C000534,1,P01095,hybrid_svd
C000534,2,P00025,hybrid_svd
C000534,3,P02236,hybrid_svd
C000534,4,P00580,hybrid_svd
C000534,5,P01432,hybrid_svd
C000534,6,P04242,hybrid_svd
C000534,7,P01839,hybrid_svd
C000534,8,P04010,hybrid_svd
C000534,9,P01166,hybrid_svd
C000534,10,P02984,hybrid_svd
C000536,1,P04693,cold_start
C000536,2,P03339,cold_start
C000536,3,P02035,cold_start
C000536,4,P04161,cold_start
C000536,5,P01059,cold_start
C000536,6,P01709,cold_start
C000536,7,P01903,cold_start
C000536,8,P01060,cold_start
C000536,9,P03682,cold_start
C000536,10,P04770,cold_start
C000537,1,P00288,hybrid_svd
C000537,2,P03485,hybrid_svd
C000537,3,P02293,hybrid_svd
C000537,4,P02034,hybrid_svd
C000537,5,P00315,hybrid_svd
C000537,6,P01510,hybrid_svd
C000537,7,P02697,hybrid_svd
C000537,8,P04709,hybrid_svd
C000537,9,P04027,hybrid_svd
C000537,10,P01612,hybrid_svd
C000538,1,P04036,hybrid_svd
C000538,2,P02716,hybrid_svd
C000538,3,P03564,hybrid_svd
C000538,4,P04975,hybrid_svd
C000538,5,P02065,hybrid_svd
C000538,6,P00450,hybrid_svd
C000538,7,P03234,hybrid_svd
C000538,8,P00442,hybrid_svd
C000538,9,P00663,hybrid_svd
C000538,10,P01481,hybrid_svd
C000540,1,P04323,hybrid_svd
C000540,2,P04371,hybrid_svd
C000540,3,P03031,hybrid_svd
C000540,4,P04036,hybrid_svd
C000540,5,P04611,hybrid_svd
C000540,6,P00191,hybrid_svd
C000540,7,P00393,hybrid_svd
C000540,8,P01936,hybrid_svd
C000540,9,P01145,hybrid_svd
C000540,10,P03823,hybrid_svd
C000541,1,P01019,hybrid_svd
C000541,2,P02861,hybrid_svd
C000541,3,P02776,hybrid_svd
C000541,4,P03850,hybrid_svd
C000541,5,P03464,hybrid_svd
C000541,6,P02479,hybrid_svd
C000541,7,P02716,hybrid_svd
C000541,8,P03564,hybrid_svd
C000541,9,P01572,hybrid_svd
C000541,10,P03434,hybrid_svd
C000543,1,P00197,hybrid_svd
C000543,2,P01920,hybrid_svd
C000543,3,P00558,hybrid_svd
C000543,4,P00949,hybrid_svd
C000543,5,P01297,hybrid_svd
C000543,6,P02325,hybrid_svd
C000543,7,P04162,hybrid_svd
C000543,8,P03039,hybrid_svd
C000543,9,P01166,hybrid_svd
C000543,10,P01577,hybrid_svd
C000544,1,P03915,hybrid_svd
C000544,2,P00288,hybrid_svd
C000544,3,P04628,hybrid_svd
C000544,4,P01504,hybrid_svd
C000544,5,P03533,hybrid_svd
C000544,6,P01834,hybrid_svd
C000544,7,P04619,hybrid_svd
C000544,8,P04351,hybrid_svd
C000544,9,P02794,hybrid_svd
C000544,10,P03877,hybrid_svd
C000547,1,P04637,hybrid_svd
C000547,2,P04611,hybrid_svd
C000547,3,P00282,hybrid_svd
C000547,4,P00712,hybrid_svd
C000547,5,P02071,hybrid_svd
C000547,6,P04036,hybrid_svd
C000547,7,P03417,hybrid_svd
C000547,8,P04934,hybrid_svd
C000547,9,P03906,hybrid_svd
C000547,10,P00329,hybrid_svd
C000548,1,P03682,hybrid_svd
C000548,2,P01060,hybrid_svd
C000548,3,P01248,hybrid_svd
C000548,4,P01937,hybrid_svd
C000548,5,P01709,hybrid_svd
C000548,6,P04693,hybrid_svd
C000548,7,P04161,hybrid_svd
C000548,8,P03519,hybrid_svd
C000548,9,P02505,hybrid_svd
C000548,10,P02151,hybrid_svd
C000549,1,P01510,hybrid_svd
C000549,2,P02798,hybrid_svd
C000549,3,P03485,hybrid_svd
C000549,4,P03039,hybrid_svd
C000549,5,P04709,hybrid_svd
C000549,6,P01964,hybrid_svd
C000549,7,P01980,hybrid_svd
C000549,8,P04929,hybrid_svd
C000549,9,P03954,hybrid_svd
C000549,10,P01156,hybrid_svd
C000551,1,P01095,hybrid_svd
C000551,2,P04616,hybrid_svd
C000551,3,P00577,hybrid_svd
C000551,4,P04242,hybrid_svd
C000551,5,P02007,hybrid_svd
C000551,6,P02603,hybrid_svd
C000551,7,P04679,hybrid_svd
C000551,8,P00947,hybrid_svd
C000551,9,P02787,hybrid_svd
C000551,10,P04550,hybrid_svd
C000556,1,P02760,hybrid_svd
C000556,2,P00728,hybrid_svd
C000556,3,P01030,hybrid_svd
C000556,4,P03748,hybrid_svd
C000556,5,P04637,hybrid_svd
C000556,6,P02469,hybrid_svd
C000556,7,P04837,hybrid_svd
C000556,8,P03801,hybrid_svd
C000556,9,P00461,hybrid_svd
C000556,10,P02620,hybrid_svd
C000558,1,P02909,hybrid_svd
C000558,2,P01115,hybrid_svd
C000558,3,P01946,hybrid_svd
C000558,4,P03816,hybrid_svd
C000558,5,P00788,hybrid_svd
C000558,6,P01678,hybrid_svd
C000558,7,P01116,hybrid_svd
C000558,8,P00663,hybrid_svd
C000558,9,P00558,hybrid_svd
C000558,10,P02395,hybrid_svd
C000559,1,P03545,hybrid_svd
C000559,2,P04668,hybrid_svd
C000559,3,P01955,hybrid_svd
C000559,4,P04098,hybrid_svd
C000559,5,P03862,hybrid_svd
C000559,6,P04619,hybrid_svd
C000559,7,P01211,hybrid_svd
C000559,8,P02793,hybrid_svd
C000559,9,P02516,hybrid_svd
C000559,10,P02197,hybrid_svd
C000561,1,P00117,hybrid_svd
C000561,2,P00472,hybrid_svd
C000561,3,P01874,hybrid_svd
C000561,4,P03276,hybrid_svd
C000561,5,P02372,hybrid_svd
C000561,6,P04662,hybrid_svd
C000561,7,P00269,hybrid_svd
C000561,8,P00444,hybrid_svd
C000561,9,P03006,hybrid_svd
C000561,10,P02310,hybrid_svd
C000563,1,P00728,hybrid_svd
C000563,2,P02760,hybrid_svd
C000563,3,P02620,hybrid_svd
C000563,4,P03267,hybrid_svd
C000563,5,P03919,hybrid_svd
C000563,6,P01397,hybrid_svd
C000563,7,P04493,hybrid_svd
C000563,8,P01030,hybrid_svd
C000563,9,P04934,hybrid_svd
C000563,10,P01002,hybrid_svd
C000570,1,P04568,hybrid_svd
C000570,2,P02206,hybrid_svd
C000570,3,P01665,hybrid_svd
C000570,4,P04552,hybrid_svd
C000570,5,P03779,hybrid_svd
C000570,6,P03811,hybrid_svd
C000570,7,P03234,hybrid_svd
C000570,8,P03290,hybrid_svd
C000570,9,P04045,hybrid_svd
C000570,10,P00276,hybrid_svd
C000571,1,P01760,hybrid_svd
C000571,2,P04416,hybrid_svd
C000571,3,P02877,hybrid_svd
C000571,4,P01535,hybrid_svd
C000571,5,P01319,hybrid_svd
C000571,6,P00216,hybrid_svd
C000571,7,P00840,hybrid_svd
C000571,8,P02536,hybrid_svd
C000571,9,P03915,hybrid_svd
C000571,10,P01364,hybrid_svd
C000572,1,P00949,hybrid_svd
C000572,2,P03339,hybrid_svd
C000572,3,P00945,hybrid_svd
C000572,4,P01059,hybrid_svd
C000572,5,P00230,hybrid_svd
C000572,6,P01594,hybrid_svd
C000572,7,P03873,hybrid_svd
C000572,8,P02974,hybrid_svd
C000572,9,P00642,hybrid_svd
C000572,10,P01510,hybrid_svd
C000574,1,P03339,hybrid_svd
C000574,2,P02035,hybrid_svd
C000574,3,P03414,hybrid_svd
C000574,4,P02767,hybrid_svd
C000574,5,P02416,hybrid_svd
C000574,6,P02425,hybrid_svd
C000574,7,P00565,hybrid_svd
C000574,8,P00127,hybrid_svd
C000574,9,P04504,hybrid_svd
C000574,10,P01385,hybrid_svd
C000575,1,P01882,hybrid_svd
C000575,2,P02174,hybrid_svd
C000575,3,P00390,hybrid_svd
C000575,4,P02309,hybrid_svd
C000575,5,P03816,hybrid_svd
C000575,6,P03039,hybrid_svd
C000575,7,P03676,hybrid_svd
C000575,8,P04559,hybrid_svd
C000575,9,P02124,hybrid_svd
C000575,10,P01935,hybrid_svd
C000576,1,P02956,hybrid_svd
C000576,2,P04235,hybrid_svd
C000576,3,P03022,hybrid_svd
C000576,4,P03364,hybrid_svd
C000576,5,P04561,hybrid_svd
C000576,6,P03565,hybrid_svd
C000576,7,P04637,hybrid_svd
C000576,8,P04998,hybrid_svd
C000576,9,P03648,hybrid_svd
C000576,10,P02973,hybrid_svd
C000577,1,P03674,hybrid_svd
C000577,2,P03663,hybrid_svd
C000577,3,P03414,hybrid_svd
C000577,4,P02769,hybrid_svd
C000577,5,P00949,hybrid_svd
C000577,6,P00555,hybrid_svd
C000577,7,P04899,hybrid_svd
C000577,8,P01464,hybrid_svd
C000577,9,P00840,hybrid_svd
C000577,10,P01963,hybrid_svd
C000579,1,P04619,hybrid_svd
C000579,2,P02298,hybrid_svd
C000579,3,P01510,hybrid_svd
C000579,4,P02620,hybrid_svd
C000579,5,P00282,hybrid_svd
C000579,6,P03529,hybrid_svd
C000579,7,P02760,hybrid_svd
C000579,8,P02248,hybrid_svd
C000579,9,P00027,hybrid_svd
C000579,10,P00209,hybrid_svd
C000580,1,P00431,hybrid_svd
C000580,2,P03179,hybrid_svd
C000580,3,P03199,hybrid_svd
C000580,4,P02674,hybrid_svd
C000580,5,P02268,hybrid_svd
C000580,6,P00132,hybrid_svd
C000580,7,P04245,hybrid_svd
C000580,8,P02877,hybrid_svd
C000580,9,P04482,hybrid_svd
C000580,10,P00393,hybrid_svd
C000582,1,P01095,hybrid_svd
C000582,2,P03816,hybrid_svd
C000582,3,P02236,hybrid_svd
C000582,4,P02635,hybrid_svd
C000582,5,P01432,hybrid_svd
C000582,6,P03422,hybrid_svd
C000582,7,P02801,hybrid_svd
C000582,8,P02536,hybrid_svd
C000582,9,P02755,hybrid_svd
C000582,10,P00025,hybrid_svd
C000583,1,P01025,hybrid_svd
C000583,2,P04770,hybrid_svd
C000583,3,P03377,hybrid_svd
C000583,4,P03836,hybrid_svd
C000583,5,P02389,hybrid_svd
C000583,6,P01464,hybrid_svd
C000583,7,P03206,hybrid_svd
C000583,8,P01794,hybrid_svd
C000583,9,P04693,hybrid_svd
C000583,10,P03314,hybrid_svd
C000584,1,P00949,hybrid_svd
C000584,2,P02174,hybrid_svd
C000584,3,P01095,hybrid_svd
C000584,4,P00341,hybrid_svd
C000584,5,P03376,hybrid_svd
C000584,6,P02801,hybrid_svd
C000584,7,P04675,hybrid_svd
C000584,8,P01024,hybrid_svd
C000584,9,P03299,hybrid_svd
C000584,10,P00773,hybrid_svd
C000587,1,P03103,hybrid_svd
C000587,2,P04204,hybrid_svd
C000587,3,P03364,hybrid_svd
C000587,4,P03942,hybrid_svd
C000587,5,P04709,hybrid_svd
C000587,6,P03395,hybrid_svd
C000587,7,P01510,hybrid_svd
C000587,8,P03597,hybrid_svd
C000587,9,P01095,hybrid_svd
C000587,10,P04363,hybrid_svd
C000589,1,P04252,hybrid_svd
C000589,2,P04333,hybrid_svd
C000589,3,P00431,hybrid_svd
C000589,4,P02301,hybrid_svd
C000589,5,P02606,hybrid_svd
C000589,6,P04407,hybrid_svd
C000589,7,P04233,hybrid_svd
C000589,8,P02258,hybrid_svd
C000589,9,P02432,hybrid_svd
C000589,10,P01052,hybrid_svd
C000592,1,P03172,hybrid_svd
C000592,2,P04109,hybrid_svd
C000592,3,P01231,hybrid_svd
C000592,4,P00210,hybrid_svd
C000592,5,P00024,hybrid_svd
C000592,6,P00884,hybrid_svd
C000592,7,P00477,hybrid_svd
C000592,8,P03942,hybrid_svd
C000592,9,P04975,hybrid_svd
C000592,10,P00611,hybrid_svd
C000596,1,P02356,hybrid_svd
C000596,2,P03423,hybrid_svd
C000596,3,P04010,hybrid_svd
C000596,4,P00287,hybrid_svd
C000596,5,P03002,hybrid_svd
C000596,6,P02895,hybrid_svd
C000596,7,P00076,hybrid_svd
C000596,8,P03125,hybrid_svd
C000596,9,P01913,hybrid_svd
C000596,10,P03263,hybrid_svd
C000597,1,P02545,hybrid_svd
C000597,2,P00760,hybrid_svd
C000597,3,P02293,hybrid_svd
C000597,4,P00093,hybrid_svd
C000597,5,P04310,hybrid_svd
C000597,6,P00657,hybrid_svd
C000597,7,P00854,hybrid_svd
C000597,8,P04871,hybrid_svd
C000597,9,P02903,hybrid_svd
C000597,10,P00427,hybrid_svd
C000599,1,P02772,hybrid_svd
C000599,2,P02428,hybrid_svd
C000599,3,P00282,hybrid_svd
C000599,4,P04792,hybrid_svd
C000599,5,P02740,hybrid_svd
C000599,6,P03648,hybrid_svd
C000599,7,P02076,hybrid_svd
C000599,8,P04915,hybrid_svd
C000599,9,P03623,hybrid_svd
C000599,10,P01083,hybrid_svd
C000600,1,P01795,hybrid_svd
C000600,2,P03395,hybrid_svd
C000600,3,P02819,hybrid_svd
C000600,4,P01376,hybrid_svd
C000600,5,P04666,hybrid_svd
C000600,6,P01796,hybrid_svd
C000600,7,P00146,hybrid_svd
C000600,8,P02293,hybrid_svd
C000600,9,P04943,hybrid_svd
C000600,10,P03892,hybrid_svd
C000601,1,P00216,hybrid_svd
C000601,2,P03816,hybrid_svd
C000601,3,P04930,hybrid_svd
C000601,4,P03794,hybrid_svd
C000601,5,P01675,hybrid_svd
C000601,6,P01231,hybrid_svd
C000601,7,P02231,hybrid_svd
C000601,8,P04272,hybrid_svd
C000601,9,P04204,hybrid_svd
C000601,10,P00850,hybrid_svd
C000602,1,P03392,hybrid_svd
C000602,2,P03250,hybrid_svd
C000602,3,P00012,hybrid_svd
C000602,4,P01115,hybrid_svd
C000602,5,P04143,hybrid_svd
C000602,6,P04098,hybrid_svd
C000602,7,P02672,hybrid_svd
C000602,8,P01913,hybrid_svd
C000602,9,P00999,hybrid_svd
C000602,10,P01839,hybrid_svd
C000603,1,P00663,hybrid_svd
C000603,2,P00442,hybrid_svd
C000603,3,P04582,hybrid_svd
C000603,4,P01535,hybrid_svd
C000603,5,P04272,hybrid_svd
C000603,6,P02716,hybrid_svd
C000603,7,P00249,hybrid_svd
C000603,8,P02315,hybrid_svd
C000603,9,P03738,hybrid_svd
C000603,10,P00146,hybrid_svd
C000604,1,P03603,hybrid_svd
C000604,2,P01019,hybrid_svd
C000604,3,P00450,hybrid_svd
C000604,4,P00183,hybrid_svd
C000604,5,P01917,hybrid_svd
C000604,6,P03434,hybrid_svd
C000604,7,P02280,hybrid_svd
C000604,8,P02214,hybrid_svd
C000604,9,P01703,hybrid_svd
C000604,10,P03176,hybrid_svd
C000606,1,P03773,hybrid_svd
C000606,2,P03682,hybrid_svd
C000606,3,P03592,hybrid_svd
C000606,4,P00793,hybrid_svd
C000606,5,P04075,hybrid_svd
C000606,6,P02474,hybrid_svd
C000606,7,P04098,hybrid_svd
C000606,8,P00181,hybrid_svd
C000606,9,P03519,hybrid_svd
C000606,10,P04954,hybrid_svd
C000608,1,P03139,hybrid_svd
C000608,2,P04930,hybrid_svd
C000608,3,P00993,hybrid_svd
C000608,4,P01573,hybrid_svd
C000608,5,P02695,hybrid_svd
C000608,6,P02479,hybrid_svd
C000608,7,P03067,hybrid_svd
C000608,8,P03091,hybrid_svd
C000608,9,P02093,hybrid_svd
C000608,10,P00907,hybrid_svd
C000609,1,P00079,hybrid_svd
C000609,2,P02974,hybrid_svd
C000609,3,P03006,hybrid_svd
C000609,4,P02773,hybrid_svd
C000609,5,P04187,hybrid_svd
C000609,6,P04343,hybrid_svd
C000609,7,P04357,hybrid_svd
C000609,8,P02762,hybrid_svd
C000609,9,P03913,hybrid_svd
C000609,10,P01086,hybrid_svd
C000611,1,P04098,hybrid_svd
C000611,2,P00847,hybrid_svd
C000611,3,P03560,hybrid_svd
C000611,4,P03125,hybrid_svd
C000611,5,P02899,hybrid_svd
C000611,6,P00093,hybrid_svd
C000611,7,P03846,hybrid_svd
C000611,8,P00230,hybrid_svd
C000611,9,P00945,hybrid_svd
C000611,10,P00078,hybrid_svd
C000612,1,P02603,hybrid_svd
C000612,2,P03942,hybrid_svd
C000612,3,P04891,hybrid_svd
C000612,4,P02236,hybrid_svd
C000612,5,P04742,hybrid_svd
C000612,6,P04162,hybrid_svd
C000612,7,P02015,hybrid_svd
C000612,8,P03588,hybrid_svd
C000612,9,P03794,hybrid_svd
C000612,10,P01682,hybrid_svd
C000613,1,P04104,hybrid_svd
C000613,2,P02410,hybrid_svd
C000613,3,P02231,hybrid_svd
C000613,4,P01584,hybrid_svd
C000613,5,P03200,hybrid_svd
C000613,6,P04524,hybrid_svd
C000613,7,P03039,hybrid_svd
C000613,8,P01665,hybrid_svd
C000613,9,P02425,hybrid_svd
C000613,10,P00835,hybrid_svd
C000614,1,P02395,hybrid_svd
C000614,2,P04026,hybrid_svd
C000614,3,P04899,hybrid_svd
C000614,4,P04550,hybrid_svd
C000614,5,P03067,hybrid_svd
C000614,6,P00406,hybrid_svd
C000614,7,P02790,hybrid_svd
C000614,8,P02769,hybrid_svd
C000614,9,P04761,hybrid_svd
C000614,10,P04994,hybrid_svd
C000616,1,P03414,hybrid_svd
C000616,2,P00932,hybrid_svd
C000616,3,P04733,hybrid_svd
C000616,4,P02824,hybrid_svd
C000616,5,P04848,hybrid_svd
C000616,6,P01115,hybrid_svd
C000616,7,P00518,hybrid_svd
C000616,8,P02548,hybrid_svd
C000616,9,P03750,hybrid_svd
C000616,10,P00330,hybrid_svd
C000617,1,P00524,hybrid_svd
C000617,2,P00641,hybrid_svd
C000617,3,P02487,hybrid_svd
C000617,4,P00807,hybrid_svd
C000617,5,P01180,hybrid_svd
C000617,6,P02735,hybrid_svd
C000617,7,P02943,hybrid_svd
C000617,8,P03003,hybrid_svd
C000617,9,P02206,hybrid_svd
C000617,10,P00542,hybrid_svd
C000620,1,P02129,hybrid_svd
C000620,2,P02669,hybrid_svd
C000620,3,P03902,hybrid_svd
C000620,4,P01736,hybrid_svd
