customer_id,cluster,segment_name
C012955,0,Dormant 1
C038548,3,Mid-Tier Active
C004014,3,Mid-Tier Active
C033383,3,Mid-Tier Active
C006924,3,Mid-Tier Active
C002047,3,Mid-Tier Active
C013150,1,Champions
C040848,3,Mid-Tier Active
C046207,3,Mid-Tier Active
C037905,3,Mid-Tier Active
C028052,0,Dormant 1
C002989,3,Mid-Tier Active
C037036,3,Mid-Tier Active
C031209,3,Mid-Tier Active
C024531,3,Mid-Tier Active
C049786,3,Mid-Tier Active
C001250,0,Dormant 1
C041924,3,Mid-Tier Active
C018552,3,Mid-Tier Active
C009407,0,Dormant 1
C003828,3,Mid-Tier Active
C028213,0,Dormant 1
C048703,3,Mid-Tier Active
C012540,3,Mid-Tier Active
C021277,3,Mid-Tier Active
C047016,3,Mid-Tier Active
C012517,3,Mid-Tier Active
C048251,3,Mid-Tier Active
C035193,3,Mid-Tier Active
C004992,3,Mid-Tier Active
C029301,3,Mid-Tier Active
C030198,3,Mid-Tier Active
C000298,0,Dormant 1
C016140,0,Dormant 1
C043511,0,Dormant 1
C030724,3,Mid-Tier Active
C041862,3,Mid-Tier Active
C049701,3,Mid-Tier Active
C009669,3,Mid-Tier Active
C038215,3,Mid-Tier Active
C021211,3,Mid-Tier Active
C042440,3,Mid-Tier Active
C014831,0,Dormant 1
C015437,3,Mid-Tier Active
C029793,3,Mid-Tier Active
C010161,3,Mid-Tier Active
C025691,3,Mid-Tier Active
C044460,3,Mid-Tier Active
C018172,3,Mid-Tier Active
C049282,3,Mid-Tier Active
C015674,3,Mid-Tier Active
C009682,3,Mid-Tier Active
C038398,0,Dormant 1
C017727,3,Mid-Tier Active
C026422,0,Dormant 1
C035398,3,Mid-Tier Active
C021402,3,Mid-Tier Active
C045012,3,Mid-Tier Active
C031868,3,Mid-Tier Active
C046188,3,Mid-Tier Active
C009083,1,Champions
C035948,3,Mid-Tier Active
C008572,1,Champions
C025478,0,Dormant 1
C019288,3,Mid-Tier Active
C015093,3,Mid-Tier Active
C046822,3,Mid-Tier Active
C019948,3,Mid-Tier Active
C009583,3,Mid-Tier Active
C020498,3,Mid-Tier Active
C006821,3,Mid-Tier Active
C031338,0,Dormant 1
C046494,3,Mid-Tier Active
C043626,3,Mid-Tier Active
C018606,3,Mid-Tier Active
C043573,3,Mid-Tier Active
C011544,3,Mid-Tier Active
C043365,3,Mid-Tier Active
C039647,3,Mid-Tier Active
C047648,3,Mid-Tier Active
C045107,3,Mid-Tier Active
C037074,3,Mid-Tier Active
C024468,0,Dormant 1
C029923,3,Mid-Tier Active
C012983,3,Mid-Tier Active
C045933,0,Dormant 1
C033419,3,Mid-Tier Active
C005481,3,Mid-Tier Active
C006875,3,Mid-Tier Active
C008543,3,Mid-Tier Active
C004556,3,Mid-Tier Active
C005211,1,Champions
C027846,3,Mid-Tier Active
C043183,1,Champions
C019384,0,Dormant 1
C043489,3,Mid-Tier Active
C045274,3,Mid-Tier Active
C031176,3,Mid-Tier Active
C026896,3,Mid-Tier Active
C046267,3,Mid-Tier Active
C017832,3,Mid-Tier Active
C026297,3,Mid-Tier Active
C000159,3,Mid-Tier Active
C020055,0,Dormant 1
C004609,3,Mid-Tier Active
C036579,3,Mid-Tier Active
C023788,0,Dormant 1
C038079,3,Mid-Tier Active
C022280,3,Mid-Tier Active
C011143,3,Mid-Tier Active
C024228,3,Mid-Tier Active
C045316,3,Mid-Tier Active
C027280,1,Champions
C001553,3,Mid-Tier Active
C016419,3,Mid-Tier Active
C035358,3,Mid-Tier Active
C026891,3,Mid-Tier Active
C031275,0,Dormant 1
C049682,3,Mid-Tier Active
C010305,3,Mid-Tier Active
C013487,3,Mid-Tier Active
C033207,3,Mid-Tier Active
C036958,0,Dormant 1
C018564,0,Dormant 1
C040896,3,Mid-Tier Active
C021353,3,Mid-Tier Active
C011444,3,Mid-Tier Active
C028195,0,Dormant 1
C018590,3,Mid-Tier Active
C038219,3,Mid-Tier Active
C031229,3,Mid-Tier Active
C040945,3,Mid-Tier Active
C007267,3,Mid-Tier Active
C049412,3,Mid-Tier Active
C006643,3,Mid-Tier Active
C007861,3,Mid-Tier Active
C020780,0,Dormant 1
C015305,3,Mid-Tier Active
C007766,0,Dormant 1
C023848,0,Dormant 1
C047948,3,Mid-Tier Active
C024243,3,Mid-Tier Active
C020926,0,Dormant 1
C016562,3,Mid-Tier Active
C022484,3,Mid-Tier Active
C020755,3,Mid-Tier Active
C007285,0,Dormant 1
C034339,3,Mid-Tier Active
C003532,3,Mid-Tier Active
C015187,1,Champions
C040576,3,Mid-Tier Active
C018902,0,Dormant 1
C014375,3,Mid-Tier Active
C019548,3,Mid-Tier Active
C049423,3,Mid-Tier Active
C043762,0,Dormant 1
C001575,3,Mid-Tier Active
C025274,3,Mid-Tier Active
C028529,3,Mid-Tier Active
C045036,3,Mid-Tier Active
C046762,3,Mid-Tier Active
C022834,3,Mid-Tier Active
C018128,3,Mid-Tier Active
C025139,3,Mid-Tier Active
C003357,3,Mid-Tier Active
C028210,0,Dormant 1
C010699,3,Mid-Tier Active
C036456,3,Mid-Tier Active
C031084,3,Mid-Tier Active
C007920,3,Mid-Tier Active
C001123,3,Mid-Tier Active
C012548,3,Mid-Tier Active
C023654,0,Dormant 1
C006162,3,Mid-Tier Active
C010442,3,Mid-Tier Active
C040006,3,Mid-Tier Active
C029631,0,Dormant 1
C017582,3,Mid-Tier Active
C042793,3,Mid-Tier Active
C043600,0,Dormant 1
C036894,0,Dormant 1
C033002,3,Mid-Tier Active
C020183,3,Mid-Tier Active
C038244,3,Mid-Tier Active
C004908,3,Mid-Tier Active
C040728,3,Mid-Tier Active
C030712,3,Mid-Tier Active
C010149,3,Mid-Tier Active
C048551,3,Mid-Tier Active
C033532,3,Mid-Tier Active
C031697,3,Mid-Tier Active
C019447,3,Mid-Tier Active
C007514,0,Dormant 1
C022982,3,Mid-Tier Active
C049564,3,Mid-Tier Active
C018881,3,Mid-Tier Active
C004507,0,Dormant 1
C017694,0,Dormant 1
C004289,3,Mid-Tier Active
C001907,3,Mid-Tier Active
C045649,3,Mid-Tier Active
C035705,3,Mid-Tier Active
C045909,3,Mid-Tier Active
C007829,3,Mid-Tier Active
C009081,0,Dormant 1
C045203,3,Mid-Tier Active
C006408,3,Mid-Tier Active
C001279,3,Mid-Tier Active
C012950,3,Mid-Tier Active
C024477,3,Mid-Tier Active
C000434,3,Mid-Tier Active
C047725,3,Mid-Tier Active
C003050,3,Mid-Tier Active
C032826,3,Mid-Tier Active
C016564,0,Dormant 1
C017839,0,Dormant 1
C005664,0,Dormant 1
C008601,0,Dormant 1
C028098,3,Mid-Tier Active
C024594,0,Dormant 1
C040624,3,Mid-Tier Active
C049188,0,Dormant 1
C040372,3,Mid-Tier Active
C026506,3,Mid-Tier Active
C048505,0,Dormant 1
C049803,3,Mid-Tier Active
C046416,0,Dormant 1
C043296,0,Dormant 1
C043533,3,Mid-Tier Active
C011641,3,Mid-Tier Active
C000614,3,Mid-Tier Active
C031829,3,Mid-Tier Active
C012752,3,Mid-Tier Active
C020353,3,Mid-Tier Active
C035941,3,Mid-Tier Active
C030657,3,Mid-Tier Active
C044777,0,Dormant 1
C007242,0,Dormant 1
C017603,3,Mid-Tier Active
C039520,3,Mid-Tier Active
C041782,3,Mid-Tier Active
C001201,3,Mid-Tier Active
C044879,3,Mid-Tier Active
C003274,3,Mid-Tier Active
C040895,3,Mid-Tier Active
C039643,3,Mid-Tier Active
C019296,3,Mid-Tier Active
C036800,3,Mid-Tier Active
C024595,3,Mid-Tier Active
C026687,3,Mid-Tier Active
C044332,3,Mid-Tier Active
C046171,3,Mid-Tier Active
C036004,3,Mid-Tier Active
C041279,0,Dormant 1
C041876,3,Mid-Tier Active
C037740,3,Mid-Tier Active
C010665,3,Mid-Tier Active
C041054,3,Mid-Tier Active
C002410,3,Mid-Tier Active
C014559,3,Mid-Tier Active
C009722,3,Mid-Tier Active
C045856,3,Mid-Tier Active
C005852,3,Mid-Tier Active
C024300,0,Dormant 1
C035047,3,Mid-Tier Active
C003673,3,Mid-Tier Active
C037493,3,Mid-Tier Active
C020283,0,Dormant 1
C019354,3,Mid-Tier Active
C026240,3,Mid-Tier Active
C032293,3,Mid-Tier Active
C034537,3,Mid-Tier Active
C044231,3,Mid-Tier Active
C044539,3,Mid-Tier Active
C032501,1,Champions
C017551,3,Mid-Tier Active
C003021,0,Dormant 1
C044542,3,Mid-Tier Active
C044974,0,Dormant 1
C023742,3,Mid-Tier Active
C038123,0,Dormant 1
C014077,0,Dormant 1
C011797,3,Mid-Tier Active
C004987,3,Mid-Tier Active
C001451,3,Mid-Tier Active
C035522,0,Dormant 1
C008285,3,Mid-Tier Active
C018339,3,Mid-Tier Active
C027782,0,Dormant 1
C024102,3,Mid-Tier Active
C025627,0,Dormant 1
C021651,3,Mid-Tier Active
C038464,3,Mid-Tier Active
C016472,3,Mid-Tier Active
C028101,0,Dormant 1
C011083,3,Mid-Tier Active
C001071,3,Mid-Tier Active
C015913,3,Mid-Tier Active
C017757,0,Dormant 1
C018559,3,Mid-Tier Active
C005527,3,Mid-Tier Active
C021175,3,Mid-Tier Active
C010546,0,Dormant 1
C042674,3,Mid-Tier Active
C047175,3,Mid-Tier Active
C027030,3,Mid-Tier Active
C011919,0,Dormant 1
C025136,3,Mid-Tier Active
C042680,3,Mid-Tier Active
C035029,0,Dormant 1
C016997,3,Mid-Tier Active
C015514,3,Mid-Tier Active
C008741,3,Mid-Tier Active
C013622,3,Mid-Tier Active
C013569,3,Mid-Tier Active
C040760,3,Mid-Tier Active
C014145,3,Mid-Tier Active
C014428,3,Mid-Tier Active
C008113,0,Dormant 1
C048966,3,Mid-Tier Active
C031397,0,Dormant 1
C027656,3,Mid-Tier Active
C045022,3,Mid-Tier Active
C045321,3,Mid-Tier Active
C019582,3,Mid-Tier Active
C009840,3,Mid-Tier Active
C018359,3,Mid-Tier Active
C008218,0,Dormant 1
C029486,0,Dormant 1
C040320,3,Mid-Tier Active
C007746,3,Mid-Tier Active
C007868,1,Champions
C038293,3,Mid-Tier Active
C030117,3,Mid-Tier Active
C019867,0,Dormant 1
C026116,3,Mid-Tier Active
C045625,3,Mid-Tier Active
C017998,3,Mid-Tier Active
C019839,3,Mid-Tier Active
C040959,3,Mid-Tier Active
C035318,0,Dormant 1
C049900,3,Mid-Tier Active
C011184,3,Mid-Tier Active
C006876,0,Dormant 1
C009508,3,Mid-Tier Active
C010608,0,Dormant 1
C005913,3,Mid-Tier Active
C003408,3,Mid-Tier Active
C000189,3,Mid-Tier Active
C014254,3,Mid-Tier Active
C003179,3,Mid-Tier Active
C041549,0,Dormant 1
C011551,3,Mid-Tier Active
C049359,3,Mid-Tier Active
C014295,3,Mid-Tier Active
C023643,3,Mid-Tier Active
C010259,3,Mid-Tier Active
C009244,3,Mid-Tier Active
C012572,0,Dormant 1
C021438,3,Mid-Tier Active
C039706,0,Dormant 1
C042840,3,Mid-Tier Active
C026566,3,Mid-Tier Active
C043239,3,Mid-Tier Active
C000171,3,Mid-Tier Active
C021348,3,Mid-Tier Active
C047779,3,Mid-Tier Active
C005849,0,Dormant 1
C030972,3,Mid-Tier Active
C031452,3,Mid-Tier Active
C016324,0,Dormant 1
C049709,0,Dormant 1
C007807,0,Dormant 1
C024503,3,Mid-Tier Active
C047795,3,Mid-Tier Active
C017177,3,Mid-Tier Active
C009425,3,Mid-Tier Active
C014049,0,Dormant 1
C028049,0,Dormant 1
C049604,3,Mid-Tier Active
C032276,3,Mid-Tier Active
C010554,3,Mid-Tier Active
C031998,3,Mid-Tier Active
C047909,3,Mid-Tier Active
C033650,3,Mid-Tier Active
C036554,1,Champions
C033695,0,Dormant 1
C028298,0,Dormant 1
C023254,0,Dormant 1
C032374,3,Mid-Tier Active
C029316,0,Dormant 1
C012647,3,Mid-Tier Active
C026635,3,Mid-Tier Active
C014188,3,Mid-Tier Active
C031649,3,Mid-Tier Active
C035351,3,Mid-Tier Active
C004873,3,Mid-Tier Active
C021840,3,Mid-Tier Active
C021228,3,Mid-Tier Active
C047636,3,Mid-Tier Active
C039033,3,Mid-Tier Active
C029494,0,Dormant 1
C020106,3,Mid-Tier Active
C039878,3,Mid-Tier Active
C038037,0,Dormant 1
C034743,3,Mid-Tier Active
C036880,3,Mid-Tier Active
C004547,3,Mid-Tier Active
C038375,0,Dormant 1
C027379,3,Mid-Tier Active
C029678,3,Mid-Tier Active
C044158,0,Dormant 1
C022766,0,Dormant 1
C008899,3,Mid-Tier Active
C015910,3,Mid-Tier Active
C001704,3,Mid-Tier Active
C044904,3,Mid-Tier Active
C024998,0,Dormant 1
C033487,0,Dormant 1
C014484,3,Mid-Tier Active
C043842,3,Mid-Tier Active
C029880,3,Mid-Tier Active
C008052,3,Mid-Tier Active
C006111,3,Mid-Tier Active
C036691,0,Dormant 1
C021489,3,Mid-Tier Active
C017576,3,Mid-Tier Active
C000558,3,Mid-Tier Active
C035834,3,Mid-Tier Active
C003056,0,Dormant 1
C009431,0,Dormant 1
C016335,3,Mid-Tier Active
C022905,3,Mid-Tier Active
C020105,3,Mid-Tier Active
C036878,0,Dormant 1
C017362,0,Dormant 1
C047356,3,Mid-Tier Active
C024103,0,Dormant 1
C008999,3,Mid-Tier Active
C006381,3,Mid-Tier Active
C025432,3,Mid-Tier Active
C000362,3,Mid-Tier Active
C018649,0,Dormant 1
C027905,0,Dormant 1
C025459,3,Mid-Tier Active
C015834,3,Mid-Tier Active
C025403,0,Dormant 1
C022354,3,Mid-Tier Active
C003857,3,Mid-Tier Active
C037102,3,Mid-Tier Active
C032813,3,Mid-Tier Active
C046087,3,Mid-Tier Active
C031080,3,Mid-Tier Active
C015340,3,Mid-Tier Active
C044287,3,Mid-Tier Active
C007548,3,Mid-Tier Active
C026040,0,Dormant 1
C002081,3,Mid-Tier Active
C019255,3,Mid-Tier Active
C014373,3,Mid-Tier Active
C019325,3,Mid-Tier Active
C017853,3,Mid-Tier Active
C042451,3,Mid-Tier Active
C035170,3,Mid-Tier Active
C031242,3,Mid-Tier Active
C032367,3,Mid-Tier Active
C006847,3,Mid-Tier Active
C004651,3,Mid-Tier Active
C012610,3,Mid-Tier Active
C038580,3,Mid-Tier Active
C004364,1,Champions
C035064,3,Mid-Tier Active
C020432,0,Dormant 1
C024900,0,Dormant 1
C036956,3,Mid-Tier Active
C031037,0,Dormant 1
C017815,3,Mid-Tier Active
C030652,0,Dormant 1
C013061,3,Mid-Tier Active
C033277,3,Mid-Tier Active
C041630,3,Mid-Tier Active
C019905,3,Mid-Tier Active
C002734,3,Mid-Tier Active
C017142,3,Mid-Tier Active
C024718,0,Dormant 1
C015485,3,Mid-Tier Active
C038354,3,Mid-Tier Active
C013602,3,Mid-Tier Active
C033651,3,Mid-Tier Active
C009243,3,Mid-Tier Active
C001567,3,Mid-Tier Active
C001631,3,Mid-Tier Active
C035113,3,Mid-Tier Active
C000014,0,Dormant 1
C044599,3,Mid-Tier Active
C008605,3,Mid-Tier Active
C025806,3,Mid-Tier Active
C040141,3,Mid-Tier Active
C018530,3,Mid-Tier Active
C043333,3,Mid-Tier Active
C040505,0,Dormant 1
C046139,3,Mid-Tier Active
C044010,0,Dormant 1
C037709,0,Dormant 1
C040286,0,Dormant 1
C007863,3,Mid-Tier Active
C037041,0,Dormant 1
C019483,3,Mid-Tier Active
C020384,3,Mid-Tier Active
C024717,0,Dormant 1
C030849,3,Mid-Tier Active
C000378,3,Mid-Tier Active
C038853,3,Mid-Tier Active
C004030,0,Dormant 1
C035051,3,Mid-Tier Active
C036342,3,Mid-Tier Active
C001620,0,Dormant 1
C047221,0,Dormant 1
C043778,3,Mid-Tier Active
C013635,0,Dormant 1
C014959,3,Mid-Tier Active
C030344,0,Dormant 1
C022374,3,Mid-Tier Active
C002501,3,Mid-Tier Active
C044554,3,Mid-Tier Active
C015621,3,Mid-Tier Active
C040200,3,Mid-Tier Active
C049534,3,Mid-Tier Active
C031949,0,Dormant 1
C030626,3,Mid-Tier Active
C025131,3,Mid-Tier Active
C026064,0,Dormant 1
C023967,0,Dormant 1
C032034,3,Mid-Tier Active
C037475,3,Mid-Tier Active
C049618,0,Dormant 1
C046684,3,Mid-Tier Active
C039516,0,Dormant 1
C036155,0,Dormant 1
C048369,3,Mid-Tier Active
C023127,0,Dormant 1
C048556,3,Mid-Tier Active
C001497,0,Dormant 1
C010016,3,Mid-Tier Active
C021670,3,Mid-Tier Active
C032977,3,Mid-Tier Active
C038694,3,Mid-Tier Active
C045615,0,Dormant 1
C048454,0,Dormant 1
C006747,3,Mid-Tier Active
C040001,3,Mid-Tier Active
C034681,3,Mid-Tier Active
C011582,0,Dormant 1
C004821,3,Mid-Tier Active
C018467,3,Mid-Tier Active
C008571,3,Mid-Tier Active
C043188,3,Mid-Tier Active
C031175,3,Mid-Tier Active
C020868,0,Dormant 1
C032183,3,Mid-Tier Active
C038449,3,Mid-Tier Active
C045288,3,Mid-Tier Active
C029534,3,Mid-Tier Active
C034116,3,Mid-Tier Active
C048015,3,Mid-Tier Active
C036570,0,Dormant 1
C018092,3,Mid-Tier Active
C043804,3,Mid-Tier Active
C019744,0,Dormant 1
C012550,3,Mid-Tier Active
C016641,0,Dormant 1
C028224,3,Mid-Tier Active
C036655,3,Mid-Tier Active
C022837,3,Mid-Tier Active
C004775,3,Mid-Tier Active
C048977,3,Mid-Tier Active
C000392,0,Dormant 1
C012049,3,Mid-Tier Active
C038133,0,Dormant 1
C049566,3,Mid-Tier Active
C016458,3,Mid-Tier Active
C020272,0,Dormant 1
C023880,3,Mid-Tier Active
C010933,3,Mid-Tier Active
C026463,3,Mid-Tier Active
C023843,3,Mid-Tier Active
C003438,3,Mid-Tier Active
C031727,0,Dormant 1
C010659,3,Mid-Tier Active
C012545,3,Mid-Tier Active
C021087,3,Mid-Tier Active
C045929,3,Mid-Tier Active
C044363,0,Dormant 1
C008561,3,Mid-Tier Active
C029477,0,Dormant 1
C030261,3,Mid-Tier Active
C041870,3,Mid-Tier Active
C022733,3,Mid-Tier Active
C000675,0,Dormant 1
C007855,3,Mid-Tier Active
C024696,0,Dormant 1
C003110,3,Mid-Tier Active
C001015,0,Dormant 1
C008850,3,Mid-Tier Active
C014594,3,Mid-Tier Active
C000625,1,Champions
C033274,3,Mid-Tier Active
C005272,0,Dormant 1
C045728,0,Dormant 1
C011360,3,Mid-Tier Active
C016789,0,Dormant 1
C045588,0,Dormant 1
C046371,0,Dormant 1
C027700,3,Mid-Tier Active
C039070,0,Dormant 1
C010673,3,Mid-Tier Active
C026854,0,Dormant 1
C023323,3,Mid-Tier Active
C030185,0,Dormant 1
C040778,0,Dormant 1
C032529,3,Mid-Tier Active
C008998,0,Dormant 1
C021169,3,Mid-Tier Active
C021556,3,Mid-Tier Active
C008360,3,Mid-Tier Active
C015012,3,Mid-Tier Active
C023174,0,Dormant 1
C049002,3,Mid-Tier Active
C041197,0,Dormant 1
C014238,3,Mid-Tier Active
C044469,3,Mid-Tier Active
C024269,0,Dormant 1
C034843,3,Mid-Tier Active
C032257,3,Mid-Tier Active
C023373,3,Mid-Tier Active
C008866,3,Mid-Tier Active
C008809,3,Mid-Tier Active
C034273,3,Mid-Tier Active
C000178,3,Mid-Tier Active
C025648,3,Mid-Tier Active
C008119,3,Mid-Tier Active
C006772,3,Mid-Tier Active
C005807,3,Mid-Tier Active
C034170,3,Mid-Tier Active
C032559,0,Dormant 1
C000091,3,Mid-Tier Active
C040404,3,Mid-Tier Active
C023939,3,Mid-Tier Active
C024310,3,Mid-Tier Active
C041256,3,Mid-Tier Active
C027602,0,Dormant 1
C028055,0,Dormant 1
C018927,3,Mid-Tier Active
C017687,3,Mid-Tier Active
C035259,0,Dormant 1
C028978,0,Dormant 1
C049087,0,Dormant 1
C018853,3,Mid-Tier Active
C000145,0,Dormant 1
C001422,0,Dormant 1
C019406,0,Dormant 1
C017665,3,Mid-Tier Active
C021766,3,Mid-Tier Active
C015612,0,Dormant 1
C040275,3,Mid-Tier Active
C018635,0,Dormant 1
C002137,3,Mid-Tier Active
C025948,3,Mid-Tier Active
C033484,3,Mid-Tier Active
C049767,3,Mid-Tier Active
C005335,3,Mid-Tier Active
C027173,3,Mid-Tier Active
C006693,3,Mid-Tier Active
C046324,0,Dormant 1
C031451,0,Dormant 1
C025605,0,Dormant 1
C042351,3,Mid-Tier Active
C041753,3,Mid-Tier Active
C016505,0,Dormant 1
C017670,0,Dormant 1
C024542,3,Mid-Tier Active
C039155,1,Champions
C016875,3,Mid-Tier Active
C004476,3,Mid-Tier Active
C026717,0,Dormant 1
C023007,0,Dormant 1
C010282,3,Mid-Tier Active
C042576,0,Dormant 1
C043435,3,Mid-Tier Active
C034931,3,Mid-Tier Active
C045922,3,Mid-Tier Active
C009643,3,Mid-Tier Active
C044689,0,Dormant 1
C010102,0,Dormant 1
C036165,0,Dormant 1
C012367,3,Mid-Tier Active
C004026,3,Mid-Tier Active
C030188,3,Mid-Tier Active
C011429,0,Dormant 1
C023450,3,Mid-Tier Active
C031986,3,Mid-Tier Active
C043061,3,Mid-Tier Active
C021861,0,Dormant 1
C030256,3,Mid-Tier Active
C004225,3,Mid-Tier Active
C013307,0,Dormant 1
C013073,3,Mid-Tier Active
C018197,3,Mid-Tier Active
C032986,3,Mid-Tier Active
C012026,0,Dormant 1
C012067,0,Dormant 1
C022211,0,Dormant 1
C039679,3,Mid-Tier Active
C020255,3,Mid-Tier Active
C038911,0,Dormant 1
C033043,0,Dormant 1
C023137,3,Mid-Tier Active
C041402,3,Mid-Tier Active
C044691,3,Mid-Tier Active
C044533,3,Mid-Tier Active
C002135,0,Dormant 1
C042317,3,Mid-Tier Active
C011081,0,Dormant 1
C034072,0,Dormant 1
C029361,3,Mid-Tier Active
C016334,3,Mid-Tier Active
C018442,0,Dormant 1
C005228,3,Mid-Tier Active
C027939,3,Mid-Tier Active
C040337,3,Mid-Tier Active
C035906,3,Mid-Tier Active
C034191,3,Mid-Tier Active
C044330,3,Mid-Tier Active
C007464,3,Mid-Tier Active
C021830,3,Mid-Tier Active
C027762,0,Dormant 1
C044668,3,Mid-Tier Active
C018476,0,Dormant 1
C038984,0,Dormant 1
C001601,3,Mid-Tier Active
C031924,0,Dormant 1
C013924,0,Dormant 1
C006033,3,Mid-Tier Active
C015270,3,Mid-Tier Active
C038805,3,Mid-Tier Active
C018177,3,Mid-Tier Active
C004388,3,Mid-Tier Active
C011899,0,Dormant 1
C037883,3,Mid-Tier Active
C021382,3,Mid-Tier Active
C048604,0,Dormant 1
C031710,3,Mid-Tier Active
C028351,0,Dormant 1
C007057,0,Dormant 1
C045931,0,Dormant 1
C004801,0,Dormant 1
C012474,3,Mid-Tier Active
C046531,3,Mid-Tier Active
C003741,0,Dormant 1
C011246,0,Dormant 1
C019139,3,Mid-Tier Active
C002133,0,Dormant 1
C040655,3,Mid-Tier Active
C010334,3,Mid-Tier Active
C020912,0,Dormant 1
C047146,3,Mid-Tier Active
C010656,3,Mid-Tier Active
C049610,3,Mid-Tier Active
C018265,3,Mid-Tier Active
C028563,0,Dormant 1
C032526,0,Dormant 1
C041035,3,Mid-Tier Active
C016306,0,Dormant 1
C034904,0,Dormant 1
C030285,3,Mid-Tier Active
C015033,3,Mid-Tier Active
C048602,0,Dormant 1
C020015,0,Dormant 1
C000742,0,Dormant 1
C027775,0,Dormant 1
C049773,3,Mid-Tier Active
C012206,3,Mid-Tier Active
C037598,3,Mid-Tier Active
C004985,3,Mid-Tier Active
C024899,3,Mid-Tier Active
C029971,0,Dormant 1
C047904,3,Mid-Tier Active
C034780,3,Mid-Tier Active
C000486,3,Mid-Tier Active
C044209,3,Mid-Tier Active
C012759,3,Mid-Tier Active
C010713,0,Dormant 1
C003086,0,Dormant 1
C007060,0,Dormant 1
C037082,3,Mid-Tier Active
C021058,3,Mid-Tier Active
C023164,3,Mid-Tier Active
C047729,3,Mid-Tier Active
C033616,3,Mid-Tier Active
C003117,3,Mid-Tier Active
C040992,3,Mid-Tier Active
C038971,3,Mid-Tier Active
C008389,3,Mid-Tier Active
C032907,3,Mid-Tier Active
C016818,3,Mid-Tier Active
C020875,0,Dormant 1
C029470,0,Dormant 1
C045383,3,Mid-Tier Active
C049421,0,Dormant 1
C037619,3,Mid-Tier Active
C021858,3,Mid-Tier Active
C042035,3,Mid-Tier Active
C034738,3,Mid-Tier Active
C010218,3,Mid-Tier Active
C040519,3,Mid-Tier Active
C046550,3,Mid-Tier Active
C000539,0,Dormant 1
C043597,3,Mid-Tier Active
C035984,3,Mid-Tier Active
C008928,0,Dormant 1
C009034,3,Mid-Tier Active
C013331,0,Dormant 1
C034606,3,Mid-Tier Active
C002061,0,Dormant 1
C036765,3,Mid-Tier Active
C043665,3,Mid-Tier Active
C048416,0,Dormant 1
C037310,3,Mid-Tier Active
C046761,3,Mid-Tier Active
C049492,3,Mid-Tier Active
C002337,3,Mid-Tier Active
C037004,0,Dormant 1
C010900,3,Mid-Tier Active
C012814,3,Mid-Tier Active
C043170,0,Dormant 1
C001606,3,Mid-Tier Active
C009556,3,Mid-Tier Active
C040276,3,Mid-Tier Active
C001511,3,Mid-Tier Active
C022352,3,Mid-Tier Active
C028614,3,Mid-Tier Active
C038236,3,Mid-Tier Active
C040112,3,Mid-Tier Active
C031319,0,Dormant 1
C038813,3,Mid-Tier Active
C027417,0,Dormant 1
C036713,3,Mid-Tier Active
C043525,0,Dormant 1
C044748,3,Mid-Tier Active
C046853,0,Dormant 1
C019190,3,Mid-Tier Active
C043077,3,Mid-Tier Active
C006934,3,Mid-Tier Active
C001090,0,Dormant 1
C032363,3,Mid-Tier Active
C039598,0,Dormant 1
C007096,0,Dormant 1
C007874,3,Mid-Tier Active
C001556,3,Mid-Tier Active
C033316,3,Mid-Tier Active
C007278,3,Mid-Tier Active
C009804,3,Mid-Tier Active
C049373,3,Mid-Tier Active
C036278,0,Dormant 1
C031817,3,Mid-Tier Active
C002483,3,Mid-Tier Active
C023224,3,Mid-Tier Active
C049976,0,Dormant 1
C012929,3,Mid-Tier Active
C016407,0,Dormant 1
C006590,3,Mid-Tier Active
C001586,3,Mid-Tier Active
C023346,0,Dormant 1
C040857,3,Mid-Tier Active
C017710,3,Mid-Tier Active
C001066,3,Mid-Tier Active
C029940,3,Mid-Tier Active
C035204,3,Mid-Tier Active
C046683,3,Mid-Tier Active
C009730,3,Mid-Tier Active
C028198,3,Mid-Tier Active
C024976,0,Dormant 1
C031894,3,Mid-Tier Active
C005539,0,Dormant 1
C022444,3,Mid-Tier Active
C034836,3,Mid-Tier Active
C027965,3,Mid-Tier Active
C001114,3,Mid-Tier Active
C024217,0,Dormant 1
C028568,3,Mid-Tier Active
C039966,3,Mid-Tier Active
C020860,3,Mid-Tier Active
C035951,3,Mid-Tier Active
C036630,0,Dormant 1
C017434,0,Dormant 1
C029156,3,Mid-Tier Active
C029015,3,Mid-Tier Active
C005978,3,Mid-Tier Active
C029364,3,Mid-Tier Active
C029183,3,Mid-Tier Active
C020779,3,Mid-Tier Active
C030481,3,Mid-Tier Active
C046908,3,Mid-Tier Active
C030284,3,Mid-Tier Active
C026491,0,Dormant 1
C019650,3,Mid-Tier Active
C000644,0,Dormant 1
C001151,0,Dormant 1
C022521,0,Dormant 1
C049010,0,Dormant 1
C004725,3,Mid-Tier Active
C043715,3,Mid-Tier Active
C009920,3,Mid-Tier Active
C017439,3,Mid-Tier Active
C028536,3,Mid-Tier Active
C046559,0,Dormant 1
C040336,0,Dormant 1
C001303,3,Mid-Tier Active
C038730,0,Dormant 1
C002279,3,Mid-Tier Active
C011204,0,Dormant 1
C013345,0,Dormant 1
C045149,3,Mid-Tier Active
C020005,3,Mid-Tier Active
C047448,3,Mid-Tier Active
C015964,0,Dormant 1
