order_item_id,order_id,customer_id,product_id,order_date,return_reason,refund_amount,days_to_return,item_discount_pct,prior_customer_return_rate,iso_score,iso_flag,abuse_flag
OI000152566,O00058273,C005435,P04527,2024-09-22,damaged,299.33,17.0,0.1062,0.1,0.05847789599592734,1,0
OI000749690,O00287277,C027133,P00659,2024-08-08,size_issue,305.4,6.0,0.0496,0.3333333333333333,0.058195759448777196,1,0
OI000803506,O00308092,C029042,P01503,2024-09-04,not_as_expected,359.67,16.0,0.1205,0.5,0.057939802837374654,1,0
OI000099838,O00038107,C003556,P04504,2024-02-01,size_issue,345.37,33.0,0.118,0.25,0.057825551805989694,1,0
OI001319278,O00505791,C047635,P01438,2024-03-14,size_issue,340.43,35.0,0.3445,0.125,0.057778188985065926,1,0
OI000727094,O00278618,C026307,P03541,2024-05-07,damaged,289.34,3.0,0.213,0.0,0.05777369613764327,1,0
OI000492435,O00188572,C017817,P00659,2025-06-05,suspected_abuse,299.76,7.0,0.1789,0.288135593220339,0.05773097874700883,1,1
OI001026798,O00393764,C037131,P03671,2024-01-16,size_issue,343.7,36.0,0.1676,0.0,0.057617806810037586,1,0
OI000228923,O00087591,C008181,P04286,2025-01-18,late_delivery,222.13,4.0,0.2141,0.0,0.057604580148236995,1,0
OI000294796,O00112952,C010567,P02577,2024-11-09,size_issue,383.19,9.0,0.1534,0.1136363636363636,0.057418576786523845,1,0
OI000235156,O00090029,C008407,P00659,2025-08-08,late_delivery,277.56,2.0,0.0559,0.0,0.057392979373040665,1,0
OI000624470,O00239217,C022592,P03544,2025-03-09,not_as_expected,327.91,2.0,0.0177,0.2727272727272727,0.057392664302647334,1,0
OI000791597,O00303570,C028623,P02564,2025-01-15,size_issue,211.72,11.0,0.0475,0.0769230769230769,0.057140858635918224,1,0
OI000591650,O00226580,C021391,P01652,2025-10-18,damaged,371.41,3.0,0.1014,0.2112676056338028,0.057118085392366846,1,0
OI000336169,O00128953,C012122,P01129,2024-11-08,damaged,245.89,39.0,0.2584,0.0,0.05707113936480379,1,0
OI000270962,O00103873,C009708,P01438,2025-10-03,size_issue,451.95,15.0,0.0619,0.074074074074074,0.05703433415453163,1,0
OI000399994,O00153188,C014464,P04415,2025-08-20,size_issue,315.54,11.0,0.1424,0.1935483870967742,0.05698216695881053,1,0
OI000512773,O00196408,C018544,P01098,2025-08-03,damaged,235.91,23.0,0.0425,1.0,0.05682527264436632,1,0
OI000111436,O00042664,C003972,P02577,2025-10-19,not_as_expected,390.11,39.0,0.0393,0.3260869565217391,0.056809518694114214,1,0
OI000457408,O00175342,C016607,P02770,2025-01-24,not_as_expected,447.86,38.0,0.1219,0.1162790697674418,0.05680903712530516,1,0
OI000608887,O00233165,C022011,P02889,2025-07-10,damaged,242.15,2.0,0.2584,0.2,0.05672367042155224,1,0
OI001126220,O00431805,C040639,P02770,2025-11-19,size_issue,422.15,22.0,0.2361,0.25,0.05664778583139807,1,0
OI000888131,O00340538,C032147,P02577,2024-07-01,not_as_expected,322.03,38.0,0.2612,0.0476190476190476,0.05663771293763298,1,0
OI000795447,O00305025,C028761,P01361,2025-02-03,suspected_abuse,212.75,4.0,0.0586,0.0961538461538461,0.05651317248210597,1,0
OI001196822,O00459190,C043264,P02770,2025-12-28,changed_mind,392.06,8.0,0.2114,0.0978260869565217,0.05648622209728138,1,0
OI000744278,O00285232,C026931,P01129,2024-12-18,size_issue,316.18,4.0,0.0993,0.2368421052631578,0.056462980580028965,1,0
OI000602862,O00230817,C021781,P00659,2024-06-23,not_as_expected,212.53,19.0,0.3748,1.0,0.05643700586760392,1,0
OI000634471,O00242973,C022924,P01438,2024-02-24,not_as_expected,395.62,25.0,0.1499,0.3333333333333333,0.056372594759059425,1,1
OI000960469,O00368210,C034712,P01652,2024-11-06,changed_mind,358.72,34.0,0.1949,0.1428571428571428,0.05637048810622458,1,0
OI001318781,O00505573,C047610,P01438,2025-07-09,not_as_expected,315.25,13.0,0.2712,0.3333333333333333,0.05629603238489744,1,0
OI001296831,O00497164,C046819,P00659,2024-04-12,damaged,326.87,2.0,0.0,0.0,0.056266943092079025,1,0
OI000598083,O00229043,C021612,P02770,2025-12-03,suspected_abuse,375.53,37.0,0.2654,0.45,0.05626224918334821,1,1
OI001380969,O00529392,C049820,P02577,2025-10-06,not_as_expected,391.35,9.0,0.0977,0.0,0.05619699544093293,1,0
OI000941371,O00360925,C034022,P02952,2025-05-20,not_as_expected,240.08,40.0,0.0832,0.1538461538461538,0.05614446974107534,1,0
OI000316729,O00121399,C011392,P02489,2025-09-02,size_issue,360.65,15.0,0.169,0.1612903225806451,0.05612643519754501,1,0
OI000654055,O00250504,C023629,P02498,2025-04-19,damaged,200.37,2.0,0.2036,0.2413793103448276,0.056100246219807914,1,0
OI000938585,O00359828,C033909,P04370,2025-12-01,suspected_abuse,180.83,40.0,0.3057,0.0,0.05609214581069066,1,0
OI000570925,O00218742,C020692,P03671,2025-08-23,size_issue,422.47,31.0,0.1497,0.175,0.05595468324310404,1,0
OI001361437,O00521910,C049128,P04969,2024-02-13,size_issue,266.37,24.0,0.0693,0.5,0.055809910149354214,1,0
OI000515757,O00197579,C018658,P02577,2024-01-05,not_as_expected,290.18,38.0,0.3256,0.0,0.05570637160318315,1,0
OI001367482,O00524265,C049351,P04286,2025-12-26,not_as_expected,231.62,5.0,0.2616,0.1052631578947368,0.05560761872792774,1,0
OI000152659,O00058307,C005439,P04770,2024-01-28,not_as_expected,233.78,13.0,0.274,1.0,0.05558813103701232,1,0
OI000799374,O00306536,C028898,P03599,2024-08-10,size_issue,218.04,7.0,0.0339,0.217391304347826,0.05557932481869232,1,0
OI000527808,O00202153,C019088,P02770,2025-12-03,suspected_abuse,419.12,12.0,0.2779,0.1587301587301587,0.05553119427354691,1,1
OI000446618,O00171268,C016229,P01383,2024-12-09,size_issue,168.21,16.0,0.349,0.125,0.0555000604235647,1,0
OI001061528,O00406798,C038270,P00774,2025-05-01,suspected_abuse,347.63,20.0,0.1084,0.3243243243243243,0.05536189915131473,1,1
OI001012528,O00388328,C036588,P01652,2025-06-21,not_as_expected,336.65,15.0,0.1766,0.3076923076923077,0.05534413590051834,1,0
OI000332424,O00127521,C011978,P03671,2024-11-17,not_as_expected,370.75,32.0,0.1791,0.0625,0.055325037554794565,1,0
OI001029905,O00394965,C037225,P01438,2024-04-09,not_as_expected,370.34,21.0,0.182,0.1111111111111111,0.05513520850182507,1,0
OI000773179,O00296360,C027971,P02017,2024-09-17,size_issue,233.18,39.0,0.0649,0.25,0.05509005016025359,1,0
OI000631177,O00241772,C022810,P04998,2024-03-15,size_issue,227.54,30.0,0.1591,0.3333333333333333,0.05508011978499494,1,0
OI000511624,O00195931,C018494,P01503,2024-06-19,not_as_expected,268.91,2.0,0.2048,0.2142857142857142,0.05501888614714823,1,0
OI000882203,O00338297,C031960,P04504,2024-02-12,not_as_expected,337.06,2.0,0.1054,0.2,0.05496628389955749,1,0
OI000078478,O00030019,C002848,P02770,2025-11-14,damaged,428.36,34.0,0.1888,0.3,0.05491283398194435,1,0
OI000593712,O00227382,C021456,P03671,2025-01-10,changed_mind,310.05,21.0,0.3096,0.3095238095238095,0.05478279324610347,1,0
OI000501122,O00191912,C018138,P02577,2025-10-03,size_issue,384.36,16.0,0.1305,0.0461538461538461,0.05458576922925962,1,0
OI001142408,O00438099,C041230,P02577,2025-10-24,damaged,322.87,37.0,0.0671,0.3304347826086956,0.05442983925454259,1,1
OI001217347,O00466869,C043981,P03671,2025-02-20,changed_mind,384.67,23.0,0.1484,0.1428571428571428,0.05420714600473564,1,0
OI000513742,O00196793,C018581,P01395,2025-09-05,size_issue,246.34,33.0,0.0462,0.1428571428571428,0.05410525329930771,1,0
OI000087732,O00033567,C003141,P03498,2025-12-01,changed_mind,204.63,22.0,0.35,0.0666666666666666,0.05404059919742066,1,0
OI000075306,O00028798,C002738,P04371,2024-10-04,size_issue,225.81,30.0,0.1121,0.0,0.05388786816297608,1,0
OI000601013,O00230103,C021716,P03671,2024-08-02,size_issue,368.74,20.0,0.2051,0.1666666666666666,0.05385148338611967,1,0
OI000139437,O00053202,C004968,P04527,2025-08-27,changed_mind,233.37,8.0,0.2034,0.1333333333333333,0.05380349219239089,1,0
OI000872215,O00334388,C031585,P03541,2025-11-18,damaged,333.49,10.0,0.1713,0.0,0.05376785994913602,1,0
OI000307779,O00117997,C011054,P03671,2025-11-14,not_as_expected,366.34,32.0,0.219,0.0769230769230769,0.05358148704405419,1,0
OI000247161,O00094675,C008843,P04794,2024-11-09,damaged,218.17,23.0,0.2928,0.0909090909090909,0.05356950606777122,1,0
OI000233681,O00089415,C008343,P01129,2024-09-27,not_as_expected,328.18,2.0,0.0449,0.088235294117647,0.05356305554434948,1,0
OI000480412,O00184144,C017400,P03541,2025-08-06,changed_mind,366.61,34.0,0.1532,0.1818181818181818,0.05354812740063275,1,0
OI000486712,O00186471,C017635,P04166,2024-02-22,size_issue,260.66,14.0,0.1099,0.3333333333333333,0.053456215095895154,1,0
OI000736208,O00282147,C026639,P01438,2025-10-25,size_issue,422.89,38.0,0.1091,0.1276595744680851,0.05342736338782639,1,0
OI000397767,O00152410,C014398,P01438,2025-09-26,size_issue,348.47,16.0,0.1564,0.125,0.05338609985462406,1,0
OI000066206,O00025293,C002390,P01837,2025-09-27,damaged,218.96,21.0,0.244,0.1914893617021276,0.05332544684692209,1,0
OI000751898,O00288120,C027213,P01129,2024-10-13,late_delivery,296.76,31.0,0.1767,0.1666666666666666,0.053197384454828356,1,0
OI000990790,O00379895,C035809,P02770,2025-05-16,late_delivery,366.13,6.0,0.1844,0.1166666666666666,0.05315152680403101,1,0
OI000188958,O00072345,C006735,P03671,2025-10-04,damaged,328.27,29.0,0.249,0.0,0.053149421813182385,1,0
OI000216365,O00082811,C007712,P02770,2024-02-28,damaged,380.42,38.0,0.2422,0.0,0.05305580479750227,1,0
OI001173322,O00450190,C042374,P03541,2025-07-24,changed_mind,279.18,5.0,0.3418,0.1372549019607843,0.052948975001394616,1,0
OI000961964,O00368776,C034762,P02770,2025-10-21,size_issue,415.04,27.0,0.1241,0.2096774193548387,0.05286100246416081,1,0
OI000147761,O00056397,C005257,P02770,2024-02-20,not_as_expected,397.7,10.0,0.2226,0.0,0.05262318064377469,1,0
OI001156342,O00443547,C041731,P01706,2025-09-24,changed_mind,257.36,6.0,0.0,0.0303030303030303,0.05245974771718276,1,0
OI000833199,O00319389,C030177,P00659,2024-07-10,suspected_abuse,272.32,4.0,0.2003,0.21875,0.05232843408864851,1,1
OI000025991,O00010014,C000937,P01438,2025-04-04,not_as_expected,386.54,21.0,0.1653,0.0454545454545454,0.052283980022010956,1,0
OI000907930,O00348202,C032849,P01706,2024-03-03,suspected_abuse,253.48,3.0,0.0879,0.5,0.052230571221879796,1,1
OI000708998,O00271562,C025632,P04514,2024-05-03,changed_mind,238.63,16.0,0.1513,0.0,0.052161675781928096,1,0
OI000512997,O00196493,C018553,P03541,2024-02-13,damaged,359.62,31.0,0.1194,0.0,0.05206916333882006,1,0
OI000599343,O00229518,C021666,P03916,2024-12-27,damaged,243.26,2.0,0.1925,0.2,0.05198820225755396,1,0
OI000548350,O00210083,C019879,P00760,2025-07-24,damaged,227.25,40.0,0.1297,0.1904761904761904,0.051974816703502125,1,0
OI000119596,O00045759,C004261,P00760,2024-12-21,not_as_expected,191.98,38.0,0.2412,0.3333333333333333,0.05197050492853361,1,0
OI000616778,O00236226,C022299,P02577,2024-11-26,not_as_expected,381.49,15.0,0.1542,0.1428571428571428,0.05195924834971655,1,0
OI000352281,O00135130,C012700,P04491,2024-01-19,late_delivery,164.05,32.0,0.3348,0.0,0.05192641766053341,1,0
OI000082324,O00031457,C002970,P01438,2025-05-28,changed_mind,456.71,33.0,0.0875,0.328125,0.05182245392737095,1,1
OI000581913,O00222923,C021086,P04504,2024-11-04,suspected_abuse,282.95,4.0,0.267,0.25,0.05176214262121548,1,1
OI000622344,O00238401,C022512,P01128,2025-04-23,suspected_abuse,285.7,30.0,0.0517,0.3636363636363636,0.051744846898642005,1,1
OI000812046,O00311373,C029371,P03544,2024-03-04,size_issue,265.72,32.0,0.1291,0.75,0.051737515728395134,1,0
OI001142409,O00438099,C041230,P02577,2025-10-24,suspected_abuse,298.0,15.0,0.1544,0.3362068965517241,0.05158268869830096,1,1
OI000370275,O00141981,C013381,P00659,2025-03-05,not_as_expected,279.08,39.0,0.2131,0.2631578947368421,0.051535344282298,1,0
OI000872216,O00334389,C031585,P02770,2025-12-18,size_issue,415.97,28.0,0.1972,0.1,0.05153208666250764,1,0
OI000510872,O00195638,C018459,P01438,2025-10-16,suspected_abuse,417.51,40.0,0.0409,0.1063829787234042,0.05151393650191727,1,1
OI000723634,O00277248,C026176,P02770,2025-10-25,size_issue,413.35,33.0,0.2011,0.1875,0.05134678414539018,1,0
OI000806123,O00309097,C029145,P03261,2024-12-25,damaged,215.95,34.0,0.2223,0.027027027027027,0.051271794999571796,1,0
OI001361433,O00521908,C049128,P04770,2024-01-19,changed_mind,305.82,38.0,0.0454,0.3333333333333333,0.05121902549929791,1,0
OI000917678,O00351877,C033191,P03541,2024-07-01,suspected_abuse,266.39,9.0,0.342,0.05,0.051104385477544145,1,1
OI001206504,O00462774,C043605,P02577,2024-04-06,size_issue,326.17,10.0,0.1417,0.0,0.05090026248984181,1,0
OI001081771,O00414626,C039026,P03671,2025-07-02,damaged,301.73,11.0,0.3572,0.2,0.050830412485950105,1,0
OI000634772,O00243065,C022937,P02020,2024-04-19,changed_mind,254.14,24.0,0.1145,1.0,0.0508007603811339,1,0
OI000897651,O00344236,C032482,P01503,2025-03-07,damaged,289.65,3.0,0.2086,0.217391304347826,0.05068843883898744,1,0
OI001029613,O00394867,C037217,P01129,2024-01-04,not_as_expected,229.81,38.0,0.3114,0.0,0.05065462425174794,1,0
OI000505544,O00193544,C018283,P02936,2024-04-18,not_as_expected,298.28,5.0,0.084,0.0,0.05045699928691583,1,0
OI001197367,O00459426,C043296,P01905,2024-12-13,damaged,286.16,21.0,0.122,0.0,0.05043766545997708,1,0
OI000893782,O00342795,C032364,P01652,2025-07-13,damaged,291.29,37.0,0.2918,0.0,0.05029034590113157,1,0
OI000961633,O00368645,C034751,P01235,2025-07-02,not_as_expected,197.0,32.0,0.3233,0.24,0.050219920516068384,1,0
OI000162266,O00062073,C005792,P03541,2025-03-10,suspected_abuse,350.96,34.0,0.0667,0.421875,0.05021472816886163,1,1
OI001158788,O00444537,C041816,P04166,2025-05-26,damaged,245.58,19.0,0.2392,0.1,0.05008236657885623,1,0
OI001311056,O00502596,C047350,P04415,2025-03-11,not_as_expected,288.53,8.0,0.1798,0.0869565217391304,0.05002253727560391,1,0
OI000012408,O00004809,C000442,P03541,2025-06-05,changed_mind,272.98,5.0,0.2523,0.0833333333333333,0.04998956717474623,1,0
OI001244453,O00477199,C044962,P03671,2025-06-24,size_issue,335.04,11.0,0.1921,0.1935483870967742,0.04996106168401737,1,0
OI000634580,O00242998,C022924,P02833,2025-03-23,changed_mind,302.73,5.0,0.1309,0.3069306930693069,0.04988663621530287,1,1
OI000075896,O00029020,C002763,P01438,2025-09-17,changed_mind,356.19,29.0,0.2301,0.25,0.04986941976283055,1,0
OI000339736,O00130300,C012248,P00659,2025-05-23,changed_mind,330.94,5.0,0.1315,0.09375,0.049821371356112754,1,0
OI000358078,O00137393,C012923,P02017,2025-06-24,not_as_expected,240.02,21.0,0.2136,0.1081081081081081,0.04978976028155413,1,0
OI000580414,O00222346,C021031,P02577,2025-02-25,suspected_abuse,329.69,38.0,0.2487,0.25,0.04976203816544056,1,1
OI000744456,O00285296,C026933,P02889,2025-02-19,not_as_expected,324.33,9.0,0.1044,0.3048780487804878,0.0496666898213054,1,1
OI000976320,O00374273,C035277,P00099,2025-07-28,suspected_abuse,240.95,15.0,0.2116,0.375,0.049646894829525334,1,1
OI000358207,O00137436,C012927,P03541,2025-07-06,changed_mind,292.93,32.0,0.3108,0.125,0.04958199540592312,1,0
OI000082707,O00031585,C002981,P02770,2025-04-26,damaged,471.29,19.0,0.0949,0.0,0.04942957440314777,1,0
OI001057534,O00405353,C038141,P03541,2024-04-03,changed_mind,385.65,29.0,0.0859,0.2,0.04938085585513552,1,0
OI000314784,O00120639,C011312,P02457,2025-08-08,late_delivery,191.21,3.0,0.2774,0.1111111111111111,0.04925430108521944,1,0
OI000990797,O00379897,C035809,P03671,2025-06-26,not_as_expected,292.98,27.0,0.2585,0.1153846153846153,0.04925140211947687,1,0
OI001290269,O00494710,C046582,P03671,2025-12-18,changed_mind,294.66,31.0,0.2826,0.21875,0.04922917736025123,1,0
OI000500886,O00191807,C018132,P04370,2024-05-28,changed_mind,217.34,14.0,0.241,0.2,0.049213633657212874,1,0
OI000707096,O00270850,C025566,P03671,2024-09-12,not_as_expected,387.38,6.0,0.1143,0.0555555555555555,0.04911039060047673,1,0
OI000542938,O00207986,C019665,P03617,2024-01-07,not_as_expected,234.57,39.0,0.2063,0.4,0.049108971321236705,1,0
OI000271854,O00104217,C009745,P01652,2025-04-12,changed_mind,333.6,14.0,0.1922,0.125,0.04905953134886576,1,0
OI000559918,O00214505,C020280,P02146,2024-07-19,damaged,240.53,22.0,0.3456,0.0,0.04903960515779715,1,0
OI000768428,O00294459,C027787,P01128,2025-12-26,changed_mind,263.68,5.0,0.2069,0.2903225806451613,0.04902798315758439,1,0
OI001351770,O00518167,C048791,P01438,2025-09-18,not_as_expected,439.61,7.0,0.0407,0.1666666666666666,0.049020423310496164,1,0
OI000744574,O00285349,C026937,P03916,2025-06-12,size_issue,264.61,13.0,0.2078,0.1111111111111111,0.048989621236371184,1,0
OI000835862,O00320447,C030270,P00526,2025-04-20,size_issue,297.66,37.0,0.0,0.125,0.0489588984528736,1,0
OI000800612,O00307002,C028942,P04415,2025-01-08,damaged,290.79,5.0,0.1726,0.1304347826086956,0.04895669366479094,1,0
OI000553205,O00211939,C020044,P03541,2024-06-03,suspected_abuse,296.09,16.0,0.2644,0.3125,0.04889460996340733,1,1
OI000042682,O00016415,C001552,P03467,2024-07-19,not_as_expected,173.01,12.0,0.2542,1.0,0.04878804559266725,1,0
OI000520269,O00199278,C018813,P01438,2025-09-26,changed_mind,481.47,29.0,0.0521,0.1,0.0487008654764689,1,0
OI001098841,O00421117,C039620,P03541,2024-11-11,size_issue,301.45,28.0,0.2527,0.0,0.04864732797515625,1,0
OI000962512,O00368958,C034779,P02577,2024-06-19,damaged,323.27,22.0,0.2958,0.0,0.04852495497156617,1,0
OI001188403,O00455923,C042938,P03064,2025-04-27,damaged,262.66,39.0,0.0275,0.5,0.04849372473662117,1,0
OI000282577,O00108334,C010144,P04166,2024-07-20,changed_mind,225.4,32.0,0.3047,0.1666666666666666,0.048373986551136894,1,0
OI000937775,O00359508,C033879,P02794,2024-06-11,size_issue,194.09,23.0,0.1816,0.5,0.048343377094622886,1,0
OI000196400,O00075225,C007010,P02770,2025-01-02,late_delivery,403.4,31.0,0.171,0.0,0.04831813635057025,1,0
OI001085236,O00415953,C039150,P04415,2024-10-28,size_issue,287.62,3.0,0.1814,0.0833333333333333,0.04829480035279743,1,0
OI000546883,O00209494,C019816,P03541,2025-10-24,not_as_expected,288.17,40.0,0.2745,0.125,0.048189314312533704,1,0
OI001071293,O00410629,C038635,P02770,2025-07-24,size_issue,371.24,14.0,0.3586,0.1290322580645161,0.048127267156955034,1,0
OI000898604,O00344625,C032518,P04415,2025-09-14,suspected_abuse,351.15,30.0,0.0548,0.1521739130434782,0.04806561296865697,1,1
OI000837812,O00321191,C030344,P04415,2025-07-14,size_issue,274.55,10.0,0.2762,0.0,0.047954331674425865,1,0
OI000640159,O00245067,C023129,P01377,2025-09-19,size_issue,311.47,40.0,0.017,0.1851851851851851,0.04780668981822456,1,0
OI000239201,O00091561,C008548,P01128,2025-11-09,not_as_expected,280.68,2.0,0.2038,0.1153846153846153,0.047778754686586544,1,0
OI000541673,O00207485,C019607,P00052,2025-03-05,not_as_expected,225.05,11.0,0.2822,0.09375,0.047762254900100665,1,0
OI001362545,O00522337,C049166,P03541,2024-08-20,size_issue,366.96,33.0,0.0444,0.3,0.0477526178511688,1,0
OI001273705,O00488393,C045993,P01438,2025-07-16,changed_mind,334.6,31.0,0.2475,0.2608695652173913,0.047623130355045395,1,0
OI000290242,O00111242,C010414,P03261,2025-07-11,changed_mind,199.24,16.0,0.2915,0.0,0.04754806077853435,1,0
OI000636234,O00243608,C022992,P02889,2024-12-14,size_issue,276.77,8.0,0.2263,0.1777777777777777,0.04751601085537349,1,0
OI000927651,O00355607,C033540,P02280,2025-10-22,damaged,217.26,17.0,0.1914,0.0714285714285714,0.04746023317422532,1,0
OI001340681,O00513910,C048392,P03671,2025-09-23,not_as_expected,405.69,36.0,0.1087,0.1235955056179775,0.04732199922877711,1,0
OI001239640,O00475377,C044786,P03541,2025-02-14,changed_mind,287.78,14.0,0.2678,0.2857142857142857,0.04720971415992192,1,0
OI000714051,O00273563,C025827,P03671,2025-07-10,not_as_expected,332.74,11.0,0.2228,0.15,0.047209552028836366,1,0
OI001036373,O00397462,C037452,P00659,2024-09-27,size_issue,326.49,34.0,0.1039,0.0,0.04712272203709211,1,0
OI000331077,O00126997,C011934,P03261,2024-07-04,size_issue,207.26,39.0,0.1981,0.0,0.04709382049820332,1,0
OI001144404,O00438898,C041317,P02770,2025-07-12,damaged,383.89,19.0,0.2046,0.1372549019607843,0.04705891334888068,1,0
OI000020380,O00007848,C000729,P01129,2024-04-23,damaged,350.83,30.0,0.0741,0.1818181818181818,0.047006826248064515,1,0
OI000623652,O00238915,C022565,P00659,2025-02-08,changed_mind,287.26,32.0,0.1397,0.0,0.046960078045967246,1,0
OI000566512,O00217093,C020542,P01438,2025-07-08,not_as_expected,340.62,12.0,0.2433,0.1034482758620689,0.04694026253420247,1,0
OI001385651,O00531200,C049997,P03541,2024-08-06,suspected_abuse,289.9,5.0,0.1756,0.1818181818181818,0.04690484249547089,1,1
OI000498848,O00191044,C018055,P04166,2024-02-08,late_delivery,251.9,29.0,0.1269,0.0588235294117647,0.04687547275550652,1,0
OI000732864,O00280830,C026520,P02889,2024-03-15,damaged,329.81,40.0,0.0435,0.1666666666666666,0.04687541072571577,1,0
OI000593638,O00227363,C021455,P04415,2024-12-09,damaged,307.31,34.0,0.1763,0.2,0.04686881676725907,1,0
OI000504434,O00193120,C018238,P01124,2025-04-21,damaged,290.16,31.0,0.0443,0.3829787234042553,0.04686057464071891,1,1
