customer_id,cluster_id,segment_name
C010555,0,Champions
C020885,0,Champions
C027035,0,Champions
C024370,0,Champions
C004106,0,Champions
C040326,0,Champions
C033160,1,Mid-Tier Active
C014982,2,Dormant Buyers
C015683,1,Mid-Tier Active
C030852,0,Champions
C038455,0,Champions
C046885,0,Champions
C021285,1,Mid-Tier Active
C043496,2,Dormant Buyers
C040516,0,Champions
C020331,0,Champions
C026864,0,Champions
C034092,2,Dormant Buyers
C016935,1,Mid-Tier Active
C014074,2,Dormant Buyers
C022541,2,Dormant Buyers
C006517,0,Champions
C035995,0,Champions
C019930,0,Champions
C035243,0,Champions
C031497,0,Champions
C033573,0,Champions
C047205,0,Champions
C048405,0,Champions
C005106,0,Champions
C018222,0,Champions
C017910,0,Champions
C006970,0,Champions
C031909,0,Champions
C033899,0,Champions
C009289,0,Champions
C032968,2,Dormant Buyers
C041261,2,Dormant Buyers
C032621,0,Champions
C040270,2,Dormant Buyers
C019006,0,Champions
C017201,0,Champions
C008772,0,Champions
C047714,0,Champions
C042775,0,Champions
C013854,0,Champions
C012581,2,Dormant Buyers
C007270,2,Dormant Buyers
C020756,1,Mid-Tier Active
C005663,0,Champions
C044387,0,Champions
C014002,0,Champions
C032221,0,Champions
C029061,2,Dormant Buyers
C012955,2,Dormant Buyers
C038548,0,Champions
C004014,0,Champions
C033383,0,Champions
C006924,0,Champions
C002047,0,Champions
C013150,0,Champions
C040848,0,Champions
C046207,1,Mid-Tier Active
C037905,1,Mid-Tier Active
C028052,2,Dormant Buyers
C002989,0,Champions
C037036,0,Champions
C031209,0,Champions
C024531,0,Champions
C049786,0,Champions
C001250,2,Dormant Buyers
C041924,0,Champions
C018552,0,Champions
C009407,0,Champions
C003828,0,Champions
C028213,1,Mid-Tier Active
C048703,0,Champions
C012540,0,Champions
C021277,0,Champions
C047016,0,Champions
C012517,0,Champions
C048251,0,Champions
C035193,0,Champions
C004992,0,Champions
C029301,0,Champions
C030198,0,Champions
C000298,2,Dormant Buyers
C016140,2,Dormant Buyers
C043511,2,Dormant Buyers
C030724,0,Champions
C041862,0,Champions
C049701,0,Champions
C009669,0,Champions
C038215,0,Champions
C021211,0,Champions
C042440,0,Champions
C014831,2,Dormant Buyers
C015437,0,Champions
C029793,0,Champions
C010161,0,Champions
C025691,1,Mid-Tier Active
C044460,0,Champions
C018172,0,Champions
C049282,0,Champions
C015674,0,Champions
C009682,0,Champions
C038398,2,Dormant Buyers
C017727,0,Champions
C026422,1,Mid-Tier Active
C035398,0,Champions
C021402,0,Champions
C045012,0,Champions
C031868,0,Champions
C046188,0,Champions
C009083,0,Champions
C035948,0,Champions
C008572,0,Champions
C025478,2,Dormant Buyers
C019288,0,Champions
C015093,0,Champions
C046822,0,Champions
C019948,0,Champions
C009583,0,Champions
C020498,0,Champions
C006821,0,Champions
C031338,2,Dormant Buyers
C046494,0,Champions
C043626,0,Champions
C018606,0,Champions
C043573,0,Champions
C011544,0,Champions
C043365,0,Champions
C039647,0,Champions
C047648,0,Champions
C045107,2,Dormant Buyers
C037074,0,Champions
C024468,1,Mid-Tier Active
C029923,0,Champions
C012983,0,Champions
C045933,1,Mid-Tier Active
C033419,0,Champions
C005481,0,Champions
C006875,0,Champions
C008543,0,Champions
C004556,0,Champions
C005211,0,Champions
C027846,0,Champions
C043183,0,Champions
C019384,2,Dormant Buyers
C043489,0,Champions
C045274,0,Champions
C031176,0,Champions
C026896,2,Dormant Buyers
C046267,0,Champions
C017832,0,Champions
C026297,0,Champions
C000159,2,Dormant Buyers
C020055,2,Dormant Buyers
C004609,0,Champions
C036579,0,Champions
C023788,2,Dormant Buyers
C038079,0,Champions
C022280,0,Champions
C011143,0,Champions
C024228,0,Champions
C045316,0,Champions
C027280,0,Champions
C001553,0,Champions
C016419,0,Champions
C035358,0,Champions
C026891,0,Champions
C031275,1,Mid-Tier Active
C049682,0,Champions
C010305,0,Champions
C013487,1,Mid-Tier Active
C033207,0,Champions
C036958,2,Dormant Buyers
C018564,2,Dormant Buyers
C040896,0,Champions
C021353,0,Champions
C011444,0,Champions
C028195,2,Dormant Buyers
C018590,1,Mid-Tier Active
C038219,0,Champions
C031229,0,Champions
C040945,2,Dormant Buyers
C007267,0,Champions
C049412,0,Champions
C006643,0,Champions
C007861,0,Champions
C020780,2,Dormant Buyers
C015305,0,Champions
C007766,1,Mid-Tier Active
C023848,2,Dormant Buyers
C047948,0,Champions
C024243,2,Dormant Buyers
C020926,2,Dormant Buyers
C016562,0,Champions
C022484,0,Champions
C020755,0,Champions
C007285,2,Dormant Buyers
C034339,0,Champions
C003532,0,Champions
C015187,0,Champions
C040576,0,Champions
C018902,2,Dormant Buyers
C014375,2,Dormant Buyers
C019548,0,Champions
C049423,0,Champions
C043762,2,Dormant Buyers
C001575,0,Champions
C025274,0,Champions
C028529,0,Champions
C045036,0,Champions
C046762,0,Champions
C022834,0,Champions
C018128,0,Champions
C025139,0,Champions
C003357,0,Champions
C028210,1,Mid-Tier Active
C010699,0,Champions
C036456,0,Champions
C031084,1,Mid-Tier Active
C007920,0,Champions
C001123,0,Champions
C012548,0,Champions
C023654,1,Mid-Tier Active
C006162,0,Champions
C010442,0,Champions
C040006,0,Champions
C029631,2,Dormant Buyers
C017582,2,Dormant Buyers
C042793,0,Champions
C043600,2,Dormant Buyers
C036894,2,Dormant Buyers
C033002,0,Champions
C020183,0,Champions
C038244,0,Champions
C004908,0,Champions
C040728,0,Champions
C030712,0,Champions
C010149,0,Champions
C048551,0,Champions
C033532,2,Dormant Buyers
C031697,0,Champions
C019447,0,Champions
C007514,2,Dormant Buyers
C022982,2,Dormant Buyers
C049564,0,Champions
C018881,0,Champions
C004507,2,Dormant Buyers
C017694,2,Dormant Buyers
C004289,0,Champions
C001907,0,Champions
C045649,0,Champions
C035705,0,Champions
C045909,0,Champions
C007829,0,Champions
C009081,0,Champions
C045203,0,Champions
C006408,0,Champions
C001279,0,Champions
C012950,0,Champions
C024477,0,Champions
C000434,0,Champions
C047725,0,Champions
C003050,0,Champions
C032826,0,Champions
C016564,2,Dormant Buyers
C017839,2,Dormant Buyers
C005664,1,Mid-Tier Active
C008601,1,Mid-Tier Active
C028098,0,Champions
C024594,2,Dormant Buyers
C040624,0,Champions
C049188,2,Dormant Buyers
C040372,0,Champions
C026506,0,Champions
C048505,2,Dormant Buyers
C049803,0,Champions
C046416,2,Dormant Buyers
C043296,0,Champions
C043533,0,Champions
C011641,0,Champions
C000614,0,Champions
C031829,2,Dormant Buyers
C012752,0,Champions
C020353,0,Champions
C035941,0,Champions
C030657,0,Champions
C044777,2,Dormant Buyers
C007242,2,Dormant Buyers
C017603,0,Champions
C039520,0,Champions
C041782,0,Champions
C001201,2,Dormant Buyers
C044879,0,Champions
C003274,1,Mid-Tier Active
C040895,0,Champions
C039643,0,Champions
C019296,0,Champions
C036800,0,Champions
C024595,0,Champions
C026687,0,Champions
C044332,1,Mid-Tier Active
C046171,0,Champions
C036004,0,Champions
C041279,1,Mid-Tier Active
C041876,0,Champions
C037740,0,Champions
C010665,0,Champions
C041054,2,Dormant Buyers
C002410,0,Champions
C014559,0,Champions
C009722,0,Champions
C045856,0,Champions
C005852,0,Champions
C024300,2,Dormant Buyers
C035047,2,Dormant Buyers
C003673,0,Champions
C037493,2,Dormant Buyers
C020283,2,Dormant Buyers
C019354,1,Mid-Tier Active
C026240,0,Champions
C032293,0,Champions
C034537,0,Champions
C044231,1,Mid-Tier Active
C044539,0,Champions
C032501,0,Champions
C017551,2,Dormant Buyers
C003021,1,Mid-Tier Active
C044542,2,Dormant Buyers
C044974,2,Dormant Buyers
C023742,0,Champions
C038123,1,Mid-Tier Active
C014077,2,Dormant Buyers
C011797,0,Champions
C004987,0,Champions
C001451,0,Champions
C035522,2,Dormant Buyers
C008285,0,Champions
C018339,0,Champions
C027782,2,Dormant Buyers
C024102,0,Champions
C025627,2,Dormant Buyers
C021651,0,Champions
C038464,0,Champions
C016472,1,Mid-Tier Active
C028101,1,Mid-Tier Active
C011083,1,Mid-Tier Active
C001071,0,Champions
C015913,0,Champions
C017757,2,Dormant Buyers
C018559,0,Champions
C005527,0,Champions
C021175,0,Champions
C010546,2,Dormant Buyers
C042674,0,Champions
C047175,0,Champions
C027030,0,Champions
C011919,2,Dormant Buyers
C025136,0,Champions
C042680,0,Champions
C035029,2,Dormant Buyers
C016997,0,Champions
C015514,0,Champions
C008741,0,Champions
C013622,0,Champions
C013569,0,Champions
C040760,0,Champions
C014145,0,Champions
C014428,0,Champions
C008113,2,Dormant Buyers
C048966,0,Champions
C031397,1,Mid-Tier Active
C027656,2,Dormant Buyers
C045022,2,Dormant Buyers
C045321,0,Champions
C019582,0,Champions
C009840,0,Champions
C018359,0,Champions
C008218,1,Mid-Tier Active
C029486,2,Dormant Buyers
C040320,0,Champions
C007746,0,Champions
C007868,0,Champions
C038293,0,Champions
C030117,0,Champions
C019867,2,Dormant Buyers
C026116,0,Champions
C045625,0,Champions
C017998,0,Champions
C019839,2,Dormant Buyers
C040959,0,Champions
C035318,2,Dormant Buyers
C049900,0,Champions
C011184,2,Dormant Buyers
C006876,1,Mid-Tier Active
C009508,0,Champions
C010608,2,Dormant Buyers
C005913,0,Champions
C003408,2,Dormant Buyers
C000189,0,Champions
C014254,0,Champions
C003179,0,Champions
C041549,1,Mid-Tier Active
C011551,0,Champions
C049359,2,Dormant Buyers
C014295,0,Champions
C023643,0,Champions
C010259,0,Champions
C009244,0,Champions
C012572,2,Dormant Buyers
C021438,0,Champions
C039706,2,Dormant Buyers
C042840,0,Champions
C026566,0,Champions
C043239,0,Champions
C000171,0,Champions
C021348,0,Champions
C047779,0,Champions
C005849,2,Dormant Buyers
C030972,0,Champions
C031452,0,Champions
C016324,2,Dormant Buyers
C049709,0,Champions
C007807,2,Dormant Buyers
C024503,2,Dormant Buyers
C047795,0,Champions
C017177,0,Champions
C009425,0,Champions
C014049,2,Dormant Buyers
C028049,2,Dormant Buyers
C049604,0,Champions
C032276,0,Champions
C010554,0,Champions
C031998,0,Champions
C047909,0,Champions
C033650,0,Champions
C036554,0,Champions
C033695,2,Dormant Buyers
C028298,1,Mid-Tier Active
C023254,2,Dormant Buyers
C032374,1,Mid-Tier Active
C029316,2,Dormant Buyers
C012647,0,Champions
C026635,0,Champions
C014188,1,Mid-Tier Active
C031649,2,Dormant Buyers
C035351,0,Champions
C004873,0,Champions
C021840,2,Dormant Buyers
C021228,0,Champions
C047636,1,Mid-Tier Active
C039033,0,Champions
C029494,2,Dormant Buyers
C020106,0,Champions
C039878,0,Champions
C038037,2,Dormant Buyers
C034743,0,Champions
C036880,0,Champions
C004547,0,Champions
C038375,2,Dormant Buyers
C027379,0,Champions
C029678,0,Champions
C044158,2,Dormant Buyers
C022766,0,Champions
C008899,0,Champions
C015910,0,Champions
C001704,0,Champions
C044904,0,Champions
C024998,2,Dormant Buyers
C033487,1,Mid-Tier Active
C014484,0,Champions
C043842,0,Champions
C029880,0,Champions
C008052,0,Champions
C006111,0,Champions
C036691,2,Dormant Buyers
C021489,0,Champions
C017576,0,Champions
C000558,0,Champions
C035834,0,Champions
C003056,1,Mid-Tier Active
C009431,2,Dormant Buyers
C016335,0,Champions
C022905,0,Champions
C020105,0,Champions
C036878,2,Dormant Buyers
C017362,2,Dormant Buyers
C047356,0,Champions
C024103,2,Dormant Buyers
C008999,0,Champions
C006381,0,Champions
C025432,0,Champions
C000362,0,Champions
C018649,0,Champions
C027905,1,Mid-Tier Active
C025459,0,Champions
C015834,0,Champions
C025403,2,Dormant Buyers
C022354,0,Champions
C003857,0,Champions
C037102,0,Champions
C032813,0,Champions
C046087,0,Champions
C031080,1,Mid-Tier Active
C015340,0,Champions
C044287,0,Champions
C007548,0,Champions
C026040,2,Dormant Buyers
C002081,0,Champions
C019255,0,Champions
C014373,0,Champions
C019325,2,Dormant Buyers
C017853,0,Champions
C042451,0,Champions
C035170,0,Champions
C031242,0,Champions
C032367,0,Champions
C006847,0,Champions
C004651,0,Champions
C012610,0,Champions
C038580,0,Champions
C004364,0,Champions
C035064,0,Champions
C020432,2,Dormant Buyers
C024900,2,Dormant Buyers
C036956,0,Champions
C031037,2,Dormant Buyers
C017815,0,Champions
C030652,2,Dormant Buyers
C013061,0,Champions
C033277,0,Champions
C041630,0,Champions
C019905,0,Champions
C002734,0,Champions
C017142,0,Champions
C024718,2,Dormant Buyers
C015485,0,Champions
C038354,0,Champions
C013602,0,Champions
C033651,0,Champions
C009243,0,Champions
C001567,0,Champions
C001631,0,Champions
C035113,0,Champions
C000014,1,Mid-Tier Active
C044599,0,Champions
C008605,0,Champions
C025806,2,Dormant Buyers
C040141,0,Champions
C018530,2,Dormant Buyers
C043333,0,Champions
C040505,2,Dormant Buyers
C046139,1,Mid-Tier Active
C044010,1,Mid-Tier Active
C037709,2,Dormant Buyers
C040286,2,Dormant Buyers
C007863,0,Champions
C037041,2,Dormant Buyers
C019483,0,Champions
C020384,0,Champions
C024717,2,Dormant Buyers
C030849,0,Champions
C000378,0,Champions
C038853,0,Champions
C004030,2,Dormant Buyers
C035051,0,Champions
C036342,0,Champions
C001620,1,Mid-Tier Active
C047221,1,Mid-Tier Active
C043778,0,Champions
C013635,1,Mid-Tier Active
C014959,0,Champions
C030344,1,Mid-Tier Active
C022374,0,Champions
C002501,0,Champions
C044554,0,Champions
C015621,0,Champions
C040200,0,Champions
C049534,0,Champions
C031949,2,Dormant Buyers
C030626,0,Champions
C025131,0,Champions
C026064,1,Mid-Tier Active
C023967,1,Mid-Tier Active
C032034,0,Champions
C037475,0,Champions
C049618,0,Champions
C046684,1,Mid-Tier Active
C039516,2,Dormant Buyers
C036155,2,Dormant Buyers
C048369,2,Dormant Buyers
C023127,2,Dormant Buyers
C048556,0,Champions
C001497,1,Mid-Tier Active
C010016,0,Champions
C021670,1,Mid-Tier Active
C032977,0,Champions
C038694,0,Champions
C045615,2,Dormant Buyers
C048454,2,Dormant Buyers
C006747,0,Champions
C040001,0,Champions
C034681,0,Champions
C011582,2,Dormant Buyers
C004821,1,Mid-Tier Active
C018467,0,Champions
C008571,0,Champions
C043188,0,Champions
C031175,0,Champions
C020868,2,Dormant Buyers
C032183,0,Champions
C038449,2,Dormant Buyers
C045288,0,Champions
C029534,0,Champions
C034116,0,Champions
C048015,0,Champions
C036570,2,Dormant Buyers
C018092,0,Champions
C043804,0,Champions
C019744,1,Mid-Tier Active
C012550,0,Champions
C016641,2,Dormant Buyers
C028224,0,Champions
C036655,0,Champions
C022837,2,Dormant Buyers
C004775,0,Champions
C048977,0,Champions
C000392,0,Champions
C012049,2,Dormant Buyers
C038133,2,Dormant Buyers
C049566,1,Mid-Tier Active
C016458,0,Champions
C020272,2,Dormant Buyers
C023880,0,Champions
C010933,0,Champions
C026463,0,Champions
C023843,0,Champions
C003438,0,Champions
C031727,0,Champions
C010659,0,Champions
C012545,0,Champions
C021087,0,Champions
C045929,0,Champions
C044363,1,Mid-Tier Active
C008561,0,Champions
C029477,2,Dormant Buyers
C030261,0,Champions
C041870,0,Champions
C022733,0,Champions
C000675,1,Mid-Tier Active
C007855,0,Champions
C024696,2,Dormant Buyers
C003110,0,Champions
C001015,2,Dormant Buyers
C008850,0,Champions
C014594,0,Champions
C000625,0,Champions
C033274,0,Champions
C005272,2,Dormant Buyers
C045728,0,Champions
C011360,0,Champions
C016789,1,Mid-Tier Active
C045588,1,Mid-Tier Active
C046371,0,Champions
C027700,2,Dormant Buyers
C039070,2,Dormant Buyers
C010673,0,Champions
C026854,2,Dormant Buyers
C023323,0,Champions
C030185,1,Mid-Tier Active
C040778,2,Dormant Buyers
C032529,0,Champions
C008998,2,Dormant Buyers
C021169,0,Champions
C021556,0,Champions
C008360,0,Champions
C015012,0,Champions
C023174,2,Dormant Buyers
C049002,0,Champions
C041197,2,Dormant Buyers
C014238,0,Champions
C044469,0,Champions
C024269,2,Dormant Buyers
C034843,0,Champions
C032257,0,Champions
C023373,0,Champions
C008866,0,Champions
C008809,0,Champions
C034273,0,Champions
C000178,0,Champions
C025648,0,Champions
C008119,0,Champions
C006772,0,Champions
C005807,0,Champions
C034170,0,Champions
C032559,2,Dormant Buyers
C000091,2,Dormant Buyers
C040404,0,Champions
C023939,0,Champions
C024310,0,Champions
C041256,2,Dormant Buyers
C027602,0,Champions
C028055,2,Dormant Buyers
C018927,0,Champions
C017687,0,Champions
C035259,0,Champions
C028978,0,Champions
C049087,2,Dormant Buyers
C018853,0,Champions
C000145,2,Dormant Buyers
C001422,2,Dormant Buyers
C019406,1,Mid-Tier Active
C017665,0,Champions
C021766,0,Champions
C015612,2,Dormant Buyers
C040275,0,Champions
C018635,2,Dormant Buyers
C002137,0,Champions
C025948,0,Champions
C033484,0,Champions
C049767,0,Champions
C005335,0,Champions
C027173,0,Champions
C006693,0,Champions
C046324,0,Champions
C031451,2,Dormant Buyers
C025605,1,Mid-Tier Active
C042351,0,Champions
C041753,0,Champions
C016505,2,Dormant Buyers
C017670,2,Dormant Buyers
C024542,0,Champions
C039155,0,Champions
C016875,0,Champions
C004476,2,Dormant Buyers
C026717,1,Mid-Tier Active
C023007,2,Dormant Buyers
C010282,0,Champions
C042576,0,Champions
C043435,0,Champions
C034931,0,Champions
C045922,0,Champions
C009643,0,Champions
C044689,2,Dormant Buyers
C010102,2,Dormant Buyers
C036165,2,Dormant Buyers
C012367,0,Champions
C004026,0,Champions
C030188,0,Champions
C011429,2,Dormant Buyers
C023450,0,Champions
C031986,0,Champions
C043061,0,Champions
C021861,1,Mid-Tier Active
C030256,0,Champions
C004225,2,Dormant Buyers
C013307,2,Dormant Buyers
C013073,0,Champions
C018197,0,Champions
C032986,0,Champions
C012026,0,Champions
C012067,1,Mid-Tier Active
C022211,1,Mid-Tier Active
C039679,0,Champions
C020255,0,Champions
C038911,2,Dormant Buyers
C033043,1,Mid-Tier Active
C023137,0,Champions
C041402,0,Champions
C044691,2,Dormant Buyers
C044533,0,Champions
C002135,1,Mid-Tier Active
C042317,0,Champions
C011081,2,Dormant Buyers
C034072,1,Mid-Tier Active
C029361,0,Champions
C016334,0,Champions
C018442,2,Dormant Buyers
C005228,0,Champions
C027939,0,Champions
C040337,0,Champions
C035906,0,Champions
C034191,0,Champions
C044330,2,Dormant Buyers
C007464,0,Champions
C021830,0,Champions
C027762,1,Mid-Tier Active
C044668,0,Champions
C018476,2,Dormant Buyers
C038984,2,Dormant Buyers
C001601,0,Champions
C031924,0,Champions
C013924,1,Mid-Tier Active
C006033,2,Dormant Buyers
C015270,0,Champions
C038805,0,Champions
C018177,2,Dormant Buyers
C004388,0,Champions
C011899,2,Dormant Buyers
C037883,0,Champions
C021382,0,Champions
C048604,1,Mid-Tier Active
C031710,0,Champions
C028351,2,Dormant Buyers
C007057,2,Dormant Buyers
C045931,1,Mid-Tier Active
C004801,1,Mid-Tier Active
C012474,0,Champions
C046531,0,Champions
C003741,2,Dormant Buyers
C011246,1,Mid-Tier Active
C019139,0,Champions
C002133,1,Mid-Tier Active
C040655,0,Champions
C010334,2,Dormant Buyers
C020912,1,Mid-Tier Active
C047146,1,Mid-Tier Active
C010656,0,Champions
C049610,0,Champions
C018265,0,Champions
C028563,1,Mid-Tier Active
C032526,2,Dormant Buyers
C041035,0,Champions
C016306,1,Mid-Tier Active
C034904,2,Dormant Buyers
C030285,0,Champions
C015033,0,Champions
C048602,2,Dormant Buyers
C020015,1,Mid-Tier Active
C000742,2,Dormant Buyers
C027775,2,Dormant Buyers
C049773,2,Dormant Buyers
C012206,0,Champions
C037598,0,Champions
C004985,0,Champions
C024899,0,Champions
C029971,2,Dormant Buyers
C047904,1,Mid-Tier Active
C034780,0,Champions
C000486,0,Champions
C044209,0,Champions
C012759,0,Champions
C010713,2,Dormant Buyers
C003086,2,Dormant Buyers
C007060,1,Mid-Tier Active
C037082,0,Champions
C021058,0,Champions
C023164,0,Champions
C047729,0,Champions
C033616,0,Champions
C003117,0,Champions
C040992,0,Champions
C038971,1,Mid-Tier Active
C008389,0,Champions
C032907,2,Dormant Buyers
C016818,0,Champions
C020875,2,Dormant Buyers
C029470,2,Dormant Buyers
C045383,0,Champions
C049421,1,Mid-Tier Active
C037619,0,Champions
C021858,0,Champions
C042035,0,Champions
C034738,1,Mid-Tier Active
C010218,0,Champions
C040519,0,Champions
C046550,2,Dormant Buyers
C000539,1,Mid-Tier Active
C043597,0,Champions
C035984,2,Dormant Buyers
C008928,2,Dormant Buyers
C009034,0,Champions
C013331,0,Champions
C034606,0,Champions
C002061,2,Dormant Buyers
C036765,0,Champions
C043665,0,Champions
C048416,1,Mid-Tier Active
C037310,0,Champions
C046761,0,Champions
C049492,0,Champions
C002337,0,Champions
C037004,1,Mid-Tier Active
C010900,1,Mid-Tier Active
C012814,0,Champions
C043170,2,Dormant Buyers
C001606,0,Champions
C009556,0,Champions
C040276,0,Champions
C001511,0,Champions
C022352,1,Mid-Tier Active
C028614,0,Champions
C038236,0,Champions
C040112,0,Champions
C031319,1,Mid-Tier Active
C038813,0,Champions
C027417,2,Dormant Buyers
C036713,0,Champions
C043525,2,Dormant Buyers
C044748,0,Champions
C046853,1,Mid-Tier Active
C019190,2,Dormant Buyers
C043077,0,Champions
C006934,0,Champions
C001090,2,Dormant Buyers
C032363,0,Champions
C039598,2,Dormant Buyers
C007096,2,Dormant Buyers
C007874,0,Champions
C001556,0,Champions
C033316,0,Champions
C007278,0,Champions
C009804,0,Champions
C049373,0,Champions
C036278,2,Dormant Buyers
C031817,0,Champions
C002483,0,Champions
C023224,0,Champions
C049976,2,Dormant Buyers
C012929,0,Champions
C016407,2,Dormant Buyers
C006590,0,Champions
C001586,0,Champions
C023346,2,Dormant Buyers
C040857,0,Champions
C017710,0,Champions
C001066,0,Champions
C029940,2,Dormant Buyers
C035204,0,Champions
C046683,0,Champions
C009730,0,Champions
C028198,0,Champions
C024976,2,Dormant Buyers
C031894,0,Champions
C005539,1,Mid-Tier Active
C022444,1,Mid-Tier Active
C034836,0,Champions
C027965,0,Champions
C001114,0,Champions
C024217,2,Dormant Buyers
C028568,0,Champions
C039966,1,Mid-Tier Active
C020860,0,Champions
C035951,0,Champions
C036630,2,Dormant Buyers
C017434,2,Dormant Buyers
C029156,0,Champions
C029015,0,Champions
C005978,0,Champions
C029364,2,Dormant Buyers
C029183,0,Champions
C020779,0,Champions
C030481,0,Champions
C046908,0,Champions
C030284,0,Champions
C026491,2,Dormant Buyers
C019650,0,Champions
C000644,0,Champions
C001151,2,Dormant Buyers
C022521,2,Dormant Buyers
C049010,2,Dormant Buyers
C004725,0,Champions
C043715,0,Champions
C009920,2,Dormant Buyers
C017439,0,Champions
C028536,0,Champions
C046559,2,Dormant Buyers
C040336,2,Dormant Buyers
C001303,0,Champions
C038730,2,Dormant Buyers
C002279,0,Champions
C011204,2,Dormant Buyers
